Temperature (C),Heat Capacity (J/g-C),Enthalpy (J/g)
16.93,1.456,14.0587
16.94,1.457,14.07327
16.95,1.457,14.08784
16.95,1.458,14.08784
16.96,1.458,14.10242
16.97,1.458,14.117
16.98,1.459,14.13159
16.99,1.459,14.14618
17,1.458,14.16076
17.01,1.458,14.17534
17.01,1.458,14.17534
17.02,1.458,14.18992
17.03,1.458,14.2045
17.04,1.458,14.21908
17.05,1.458,14.23366
17.06,1.458,14.24824
17.06,1.458,14.24824
17.07,1.458,14.26282
17.08,1.458,14.2774
17.09,1.459,14.29199
17.1,1.459,14.30658
17.11,1.459,14.32117
17.11,1.459,14.32117
17.12,1.46,14.33577
17.13,1.46,14.35037
17.14,1.46,14.36497
17.15,1.459,14.37956
17.16,1.459,14.39415
17.16,1.459,14.39415
17.17,1.459,14.40874
17.18,1.459,14.42333
17.19,1.459,14.43792
17.2,1.459,14.45251
17.21,1.459,14.4671
17.21,1.46,14.4671
17.22,1.46,14.4817
17.23,1.46,14.4963
17.24,1.46,14.5109
17.25,1.46,14.5255
17.26,1.46,14.5401
17.26,1.46,14.5401
17.27,1.46,14.5547
17.28,1.46,14.5693
17.29,1.46,14.5839
17.3,1.46,14.5985
17.31,1.46,14.6131
17.31,1.46,14.6131
17.32,1.46,14.6277
17.33,1.46,14.6423
17.34,1.459,14.65689
17.35,1.46,14.67149
17.36,1.46,14.68609
17.36,1.46,14.68609
17.37,1.46,14.70069
17.38,1.46,14.71529
17.39,1.461,14.7299
17.4,1.461,14.74451
17.41,1.461,14.75912
17.42,1.461,14.77373
17.42,1.461,14.77373
17.43,1.461,14.78834
17.44,1.461,14.80295
17.45,1.461,14.81756
17.46,1.461,14.83217
17.46,1.461,14.83217
17.47,1.461,14.84678
17.48,1.461,14.86139
17.49,1.461,14.876
17.5,1.461,14.89061
17.51,1.462,14.90523
17.51,1.462,14.90523
17.52,1.462,14.91985
17.53,1.463,14.93448
17.54,1.463,14.94911
17.55,1.463,14.96374
17.56,1.463,14.97837
17.56,1.463,14.97837
17.57,1.463,14.993
17.58,1.463,15.00763
17.59,1.463,15.02226
17.6,1.463,15.03689
17.61,1.463,15.05152
17.61,1.462,15.05152
17.62,1.463,15.06615
17.63,1.463,15.08078
17.64,1.463,15.09541
17.65,1.463,15.11004
17.66,1.463,15.12467
17.66,1.464,15.12467
17.67,1.464,15.13931
17.68,1.464,15.15395
17.69,1.464,15.16859
17.7,1.464,15.18323
17.71,1.464,15.19787
17.71,1.464,15.19787
17.72,1.464,15.21251
17.73,1.464,15.22715
17.74,1.464,15.24179
17.75,1.463,15.25642
17.76,1.463,15.27105
17.76,1.463,15.27105
17.77,1.464,15.28569
17.78,1.464,15.30033
17.79,1.464,15.31497
17.8,1.464,15.32961
17.81,1.464,15.34425
17.81,1.464,15.34425
17.82,1.465,15.3589
17.83,1.465,15.37355
17.84,1.465,15.3882
17.85,1.464,15.40284
17.86,1.464,15.41748
17.86,1.464,15.41748
17.87,1.465,15.43213
17.88,1.465,15.44678
17.89,1.465,15.46143
17.9,1.466,15.47609
17.91,1.466,15.49075
17.91,1.466,15.49075
17.92,1.466,15.50541
17.93,1.466,15.52007
17.94,1.466,15.53473
17.95,1.466,15.54939
17.96,1.465,15.56404
17.96,1.465,15.56404
17.97,1.465,15.57869
17.98,1.466,15.59335
17.99,1.466,15.60801
18,1.466,15.62267
18.01,1.466,15.63733
18.01,1.466,15.63733
18.02,1.467,15.652
18.03,1.467,15.66667
18.04,1.467,15.68134
18.05,1.467,15.69601
18.06,1.467,15.71068
18.06,1.468,15.71068
18.07,1.468,15.72536
18.08,1.468,15.74004
18.09,1.468,15.75472
18.1,1.468,15.7694
18.11,1.468,15.78408
18.11,1.467,15.78408
18.12,1.467,15.79875
18.13,1.467,15.81342
18.14,1.467,15.82809
18.15,1.468,15.84277
18.16,1.468,15.85745
18.16,1.468,15.85745
18.17,1.468,15.87213
18.18,1.468,15.88681
18.19,1.469,15.9015
18.2,1.469,15.91619
18.21,1.469,15.93088
18.21,1.469,15.93088
18.22,1.469,15.94557
18.23,1.469,15.96026
18.24,1.469,15.97495
18.25,1.47,15.98965
18.26,1.47,16.00435
18.26,1.47,16.00435
18.27,1.47,16.01905
18.28,1.47,16.03375
18.29,1.471,16.04846
18.3,1.471,16.06317
18.31,1.471,16.07788
18.31,1.471,16.07788
18.32,1.471,16.09259
18.33,1.471,16.1073
18.34,1.471,16.12201
18.35,1.471,16.13672
18.36,1.471,16.15143
18.36,1.471,16.15143
18.37,1.471,16.16614
18.38,1.471,16.18085
18.39,1.471,16.19556
18.4,1.471,16.21027
18.41,1.471,16.22498
18.41,1.471,16.22498
18.42,1.471,16.23969
18.43,1.472,16.25441
18.44,1.472,16.26913
18.45,1.472,16.28385
18.46,1.472,16.29857
18.47,1.472,16.31329
18.47,1.472,16.31329
18.48,1.472,16.32801
18.49,1.472,16.34273
18.5,1.472,16.35745
18.51,1.472,16.37217
18.51,1.472,16.37217
18.52,1.472,16.38689
18.53,1.472,16.40161
18.54,1.472,16.41633
18.55,1.472,16.43105
18.56,1.472,16.44577
18.56,1.473,16.44577
18.57,1.473,16.4605
18.58,1.473,16.47523
18.59,1.473,16.48996
18.6,1.474,16.5047
18.61,1.474,16.51944
18.61,1.474,16.51944
18.62,1.474,16.53418
18.63,1.474,16.54892
18.64,1.473,16.56365
18.65,1.473,16.57838
18.66,1.473,16.59311
18.66,1.473,16.59311
18.67,1.473,16.60784
18.68,1.473,16.62257
18.69,1.474,16.63731
18.7,1.474,16.65205
18.71,1.474,16.66679
18.71,1.474,16.66679
18.72,1.474,16.68153
18.73,1.474,16.69627
18.74,1.474,16.71101
18.75,1.474,16.72575
18.76,1.475,16.7405
18.76,1.475,16.7405
18.77,1.475,16.75525
18.78,1.475,16.77
18.79,1.475,16.78475
18.8,1.476,16.79951
18.8,1.476,16.79951
18.81,1.476,16.81427
18.82,1.476,16.82903
18.83,1.477,16.8438
18.84,1.477,16.85857
18.85,1.477,16.87334
18.86,1.478,16.88812
18.86,1.478,16.88812
18.87,1.478,16.9029
18.88,1.478,16.91768
18.89,1.478,16.93246
18.9,1.478,16.94724
18.91,1.478,16.96202
18.91,1.478,16.96202
18.92,1.478,16.9768
18.93,1.477,16.99157
18.94,1.477,17.00634
18.95,1.478,17.02112
18.96,1.478,17.0359
18.96,1.478,17.0359
18.97,1.478,17.05068
18.98,1.477,17.06545
18.99,1.477,17.08022
19,1.477,17.09499
19.01,1.477,17.10976
19.01,1.477,17.10976
19.02,1.478,17.12454
19.03,1.478,17.13932
19.04,1.478,17.1541
19.05,1.478,17.16888
19.06,1.479,17.18367
19.06,1.479,17.18367
19.07,1.479,17.19846
19.08,1.479,17.21325
19.09,1.479,17.22804
19.1,1.479,17.24283
19.11,1.479,17.25762
19.11,1.479,17.25762
19.12,1.479,17.27241
19.13,1.48,17.28721
19.14,1.48,17.30201
19.15,1.48,17.31681
19.16,1.48,17.33161
19.16,1.48,17.33161
19.17,1.48,17.34641
19.18,1.481,17.36122
19.19,1.481,17.37603
19.2,1.481,17.39084
19.21,1.481,17.40565
19.22,1.481,17.42046
19.22,1.481,17.42046
19.23,1.481,17.43527
19.24,1.481,17.45008
19.25,1.481,17.46489
19.26,1.481,17.4797
19.26,1.481,17.4797
19.27,1.481,17.49451
19.28,1.481,17.50932
19.29,1.481,17.52413
19.3,1.482,17.53895
19.31,1.482,17.55377
19.31,1.482,17.55377
19.32,1.483,17.5686
19.33,1.483,17.58343
19.34,1.483,17.59826
19.35,1.484,17.6131
19.36,1.484,17.62794
19.36,1.484,17.62794
19.37,1.484,17.64278
19.38,1.484,17.65762
19.39,1.484,17.67246
19.4,1.484,17.6873
19.41,1.484,17.70214
19.41,1.484,17.70214
19.42,1.484,17.71698
19.43,1.484,17.73182
19.44,1.484,17.74666
19.45,1.484,17.7615
19.46,1.484,17.77634
19.46,1.485,17.77634
19.47,1.485,17.79119
19.48,1.485,17.80604
19.49,1.486,17.8209
19.5,1.486,17.83576
19.51,1.486,17.85062
19.52,1.486,17.86548
19.52,1.486,17.86548
19.53,1.486,17.88034
19.54,1.486,17.8952
19.55,1.487,17.91007
19.56,1.487,17.92494
19.56,1.487,17.92494
19.57,1.487,17.93981
19.58,1.487,17.95468
19.59,1.487,17.96955
19.6,1.487,17.98442
19.61,1.487,17.99929
19.61,1.487,17.99929
19.62,1.487,18.01416
19.63,1.487,18.02903
19.64,1.487,18.0439
19.65,1.487,18.05877
19.66,1.488,18.07365
19.66,1.488,18.07365
19.67,1.488,18.08853
19.68,1.489,18.10342
19.69,1.489,18.11831
19.7,1.489,18.1332
19.71,1.489,18.14809
19.71,1.489,18.14809
19.72,1.489,18.16298
19.73,1.489,18.17787
19.74,1.489,18.19276
19.75,1.489,18.20765
19.76,1.489,18.22254
19.76,1.489,18.22254
19.77,1.489,18.23743
19.78,1.489,18.25232
19.79,1.489,18.26721
19.8,1.49,18.28211
19.81,1.49,18.29701
19.81,1.49,18.29701
19.82,1.49,18.31191
19.83,1.49,18.32681
19.84,1.49,18.34171
19.85,1.49,18.35661
19.85,1.49,18.35661
19.86,1.49,18.37151
19.87,1.49,18.38641
19.88,1.49,18.40131
19.89,1.49,18.41621
19.9,1.49,18.43111
19.9,1.49,18.43111
19.91,1.49,18.44601
19.92,1.491,18.46092
19.93,1.491,18.47583
19.94,1.491,18.49074
19.95,1.492,18.50566
19.96,1.492,18.52058
19.96,1.492,18.52058
19.97,1.492,18.5355
19.98,1.493,18.55043
19.99,1.493,18.56536
20,1.493,18.58029
20.01,1.493,18.59522
20.01,1.493,18.59522
20.02,1.492,18.61014
20.03,1.492,18.62506
20.04,1.492,18.63998
20.05,1.492,18.6549
20.06,1.492,18.66982
20.06,1.492,18.66982
20.07,1.492,18.68474
20.08,1.493,18.69967
20.09,1.493,18.7146
20.1,1.493,18.72953
20.11,1.493,18.74446
20.11,1.493,18.74446
20.12,1.494,18.7594
20.13,1.494,18.77434
20.14,1.494,18.78928
20.15,1.494,18.80422
20.16,1.494,18.81916
20.16,1.495,18.81916
20.17,1.495,18.83411
20.18,1.495,18.84906
20.19,1.495,18.86401
20.2,1.495,18.87896
20.21,1.495,18.89391
20.21,1.495,18.89391
20.22,1.495,18.90886
20.23,1.495,18.92381
20.24,1.495,18.93876
20.25,1.495,18.95371
20.25,1.495,18.95371
20.26,1.495,18.96866
20.27,1.495,18.98361
20.28,1.495,18.99856
20.29,1.495,19.01351
20.3,1.495,19.02846
20.31,1.495,19.04341
20.31,1.495,19.04341
20.32,1.495,19.05836
20.33,1.495,19.07331
20.34,1.495,19.08826
20.35,1.495,19.10321
20.36,1.496,19.11817
20.36,1.496,19.11817
20.37,1.496,19.13313
20.38,1.497,19.1481
20.39,1.497,19.16307
20.4,1.497,19.17804
20.41,1.497,19.19301
20.41,1.497,19.19301
20.42,1.498,19.20799
20.43,1.498,19.22297
20.44,1.498,19.23795
20.45,1.498,19.25293
20.46,1.498,19.26791
20.46,1.498,19.26791
20.47,1.498,19.28289
20.48,1.498,19.29787
20.49,1.498,19.31285
20.5,1.498,19.32783
20.51,1.498,19.34281
20.51,1.498,19.34281
20.52,1.498,19.35779
20.53,1.498,19.37277
20.54,1.499,19.38776
20.55,1.499,19.40275
20.56,1.499,19.41774
20.56,1.499,19.41774
20.57,1.499,19.43273
20.58,1.499,19.44772
20.59,1.499,19.46271
20.6,1.499,19.4777
20.61,1.5,19.4927
20.61,1.5,19.4927
20.62,1.5,19.5077
20.63,1.5,19.5227
20.64,1.501,19.53771
20.65,1.501,19.55272
20.65,1.501,19.55272
20.66,1.501,19.56773
20.67,1.501,19.58274
20.68,1.501,19.59775
20.69,1.501,19.61276
20.7,1.501,19.62777
20.7,1.501,19.62777
20.71,1.501,19.64278
20.72,1.501,19.65779
20.73,1.502,19.67281
20.74,1.502,19.68783
20.75,1.502,19.70285
20.75,1.502,19.70285
20.76,1.503,19.71788
20.77,1.503,19.73291
20.78,1.503,19.74794
20.79,1.504,19.76298
20.8,1.504,19.77802
20.81,1.504,19.79306
20.81,1.504,19.79306
20.82,1.505,19.80811
20.83,1.505,19.82316
20.84,1.505,19.83821
20.85,1.505,19.85326
20.85,1.505,19.85326
20.86,1.505,19.86831
20.87,1.505,19.88336
20.88,1.505,19.89841
20.89,1.505,19.91346
20.9,1.505,19.92851
20.9,1.505,19.92851
20.91,1.505,19.94356
20.92,1.506,19.95862
20.93,1.506,19.97368
20.94,1.506,19.98874
20.95,1.507,20.00381
20.96,1.507,20.01888
20.96,1.507,20.01888
20.97,1.507,20.03395
20.98,1.507,20.04902
20.99,1.507,20.06409
21,1.507,20.07916
21.01,1.507,20.09423
21.01,1.507,20.09423
21.02,1.507,20.1093
21.03,1.507,20.12437
21.04,1.507,20.13944
21.05,1.507,20.15451
21.05,1.507,20.15451
21.06,1.507,20.16958
21.07,1.507,20.18465
21.08,1.507,20.19972
21.09,1.507,20.21479
21.1,1.507,20.22986
21.1,1.507,20.22986
21.11,1.507,20.24493
21.12,1.507,20.26
21.13,1.507,20.27507
21.14,1.507,20.29014
21.15,1.507,20.30521
21.16,1.508,20.32029
21.16,1.508,20.32029
21.17,1.508,20.33537
21.18,1.508,20.35045
21.19,1.508,20.36553
21.2,1.508,20.38061
21.21,1.508,20.39569
21.21,1.509,20.39569
21.22,1.509,20.41078
21.23,1.509,20.42587
21.24,1.509,20.44096
21.25,1.509,20.45605
21.25,1.509,20.45605
21.26,1.509,20.47114
21.27,1.51,20.48624
21.28,1.51,20.50134
21.29,1.51,20.51644
21.3,1.511,20.53155
21.3,1.511,20.53155
21.31,1.511,20.54666
21.32,1.511,20.56177
21.33,1.512,20.57689
21.34,1.512,20.59201
21.35,1.512,20.60713
21.35,1.511,20.60713
21.36,1.511,20.62224
21.37,1.512,20.63736
21.38,1.512,20.65248
21.39,1.512,20.6676
21.4,1.512,20.68272
21.41,1.512,20.69784
21.41,1.512,20.69784
21.42,1.513,20.71297
21.43,1.513,20.7281
21.44,1.513,20.74323
21.45,1.513,20.75836
21.45,1.513,20.75836
21.46,1.513,20.77349
21.47,1.513,20.78862
21.48,1.513,20.80375
21.49,1.513,20.81888
21.5,1.513,20.83401
21.5,1.513,20.83401
21.51,1.513,20.84914
21.52,1.513,20.86427
21.53,1.513,20.8794
21.54,1.514,20.89454
21.55,1.514,20.90968
21.55,1.514,20.90968
21.56,1.514,20.92482
21.57,1.514,20.93996
21.58,1.514,20.9551
21.59,1.514,20.97024
21.6,1.514,20.98538
21.6,1.514,20.98538
21.61,1.515,21.00053
21.62,1.515,21.01568
21.63,1.515,21.03083
21.64,1.515,21.04598
21.65,1.515,21.06113
21.66,1.515,21.07628
21.66,1.515,21.07628
21.67,1.515,21.09143
21.68,1.515,21.10658
21.69,1.515,21.12173
21.7,1.515,21.13688
21.7,1.516,21.13688
21.71,1.516,21.15204
21.72,1.516,21.1672
21.73,1.517,21.18237
21.74,1.517,21.19754
21.75,1.517,21.21271
21.75,1.517,21.21271
21.76,1.517,21.22788
21.77,1.517,21.24305
21.78,1.517,21.25822
21.79,1.517,21.27339
21.8,1.517,21.28856
21.8,1.517,21.28856
21.81,1.517,21.30373
21.82,1.517,21.3189
21.83,1.517,21.33407
21.84,1.517,21.34924
21.85,1.518,21.36442
21.85,1.518,21.36442
21.86,1.518,21.3796
21.87,1.519,21.39479
21.88,1.519,21.40998
21.89,1.519,21.42517
21.9,1.52,21.44037
21.9,1.519,21.44037
21.91,1.519,21.45556
21.92,1.519,21.47075
21.93,1.519,21.48594
21.94,1.519,21.50113
21.95,1.519,21.51632
21.96,1.519,21.53151
21.96,1.519,21.53151
21.97,1.52,21.54671
21.98,1.52,21.56191
21.99,1.52,21.57711
22,1.521,21.59232
22.01,1.521,21.60753
22.01,1.521,21.60753
22.02,1.521,21.62274
22.03,1.521,21.63795
22.04,1.522,21.65317
22.05,1.522,21.66839
22.05,1.522,21.66839
22.06,1.522,21.68361
22.07,1.522,21.69883
22.08,1.523,21.71406
22.09,1.523,21.72929
22.1,1.523,21.74452
22.11,1.523,21.75975
22.11,1.524,21.75975
22.12,1.524,21.77499
22.13,1.524,21.79023
22.14,1.524,21.80547
22.15,1.524,21.82071
22.15,1.524,21.82071
22.16,1.524,21.83595
22.17,1.524,21.85119
22.18,1.524,21.86643
22.19,1.524,21.88167
22.2,1.524,21.89691
22.2,1.524,21.89691
22.21,1.524,21.91215
22.22,1.524,21.92739
22.23,1.524,21.94263
22.24,1.524,21.95787
22.25,1.524,21.97311
22.25,1.524,21.97311
22.26,1.525,21.98836
22.27,1.525,22.00361
22.28,1.525,22.01886
22.29,1.525,22.03411
22.3,1.526,22.04937
22.3,1.526,22.04937
22.31,1.526,22.06463
22.32,1.526,22.07989
22.33,1.526,22.09515
22.34,1.526,22.11041
22.35,1.526,22.12567
22.35,1.527,22.12567
22.36,1.527,22.14094
22.37,1.527,22.15621
22.38,1.527,22.17148
22.39,1.527,22.18675
22.4,1.527,22.20202
22.4,1.528,22.20202
22.41,1.528,22.2173
22.42,1.528,22.23258
22.43,1.528,22.24786
22.44,1.529,22.26315
22.45,1.529,22.27844
22.45,1.529,22.27844
22.46,1.529,22.29373
22.47,1.529,22.30902
22.48,1.53,22.32432
22.49,1.53,22.33962
22.5,1.53,22.35492
22.5,1.53,22.35492
22.51,1.531,22.37023
22.52,1.531,22.38554
22.53,1.531,22.40085
22.54,1.531,22.41616
22.55,1.531,22.43147
22.55,1.531,22.43147
22.56,1.531,22.44678
22.57,1.531,22.46209
22.58,1.531,22.4774
22.59,1.532,22.49272
22.6,1.532,22.50804
22.6,1.532,22.50804
22.61,1.532,22.52336
22.62,1.532,22.53868
22.63,1.532,22.554
22.64,1.532,22.56932
22.65,1.532,22.58464
22.65,1.533,22.58464
22.66,1.533,22.59997
22.67,1.533,22.6153
22.68,1.533,22.63063
22.69,1.534,22.64597
22.7,1.534,22.66131
22.7,1.534,22.66131
22.71,1.534,22.67665
22.72,1.534,22.69199
22.73,1.534,22.70733
22.74,1.533,22.72266
22.75,1.533,22.73799
22.75,1.533,22.73799
22.76,1.533,22.75332
22.77,1.534,22.76866
22.78,1.534,22.784
22.79,1.535,22.79935
22.8,1.535,22.8147
22.8,1.535,22.8147
22.81,1.536,22.83006
22.82,1.536,22.84542
22.83,1.536,22.86078
22.84,1.536,22.87614
22.85,1.536,22.8915
22.86,1.536,22.90686
22.86,1.536,22.90686
22.87,1.536,22.92222
22.88,1.536,22.93758
22.89,1.536,22.95294
22.9,1.536,22.9683
22.9,1.536,22.9683
22.91,1.536,22.98366
22.92,1.537,22.99903
22.93,1.537,23.0144
22.94,1.537,23.02977
22.95,1.538,23.04515
22.95,1.538,23.04515
22.96,1.538,23.06053
22.97,1.538,23.07591
22.98,1.538,23.09129
22.99,1.538,23.10667
23,1.539,23.12206
23,1.539,23.12206
23.01,1.539,23.13745
23.02,1.539,23.15284
23.03,1.539,23.16823
23.04,1.539,23.18362
23.05,1.539,23.19901
23.05,1.539,23.19901
23.06,1.539,23.2144
23.07,1.539,23.22979
23.08,1.539,23.24518
23.09,1.539,23.26057
23.1,1.54,23.27597
23.1,1.54,23.27597
23.11,1.54,23.29137
23.12,1.54,23.30677
23.13,1.541,23.32218
23.14,1.541,23.33759
23.15,1.541,23.353
23.15,1.542,23.353
23.16,1.542,23.36842
23.17,1.542,23.38384
23.18,1.542,23.39926
23.19,1.543,23.41469
23.2,1.543,23.43012
23.2,1.543,23.43012
23.21,1.543,23.44555
23.22,1.543,23.46098
23.23,1.543,23.47641
23.24,1.543,23.49184
23.25,1.543,23.50727
23.25,1.543,23.50727
23.26,1.543,23.5227
23.27,1.543,23.53813
23.28,1.544,23.55357
23.29,1.544,23.56901
23.3,1.544,23.58445
23.3,1.544,23.58445
23.31,1.544,23.59989
23.32,1.544,23.61533
23.33,1.545,23.63078
23.34,1.545,23.64623
23.34,1.545,23.64623
23.35,1.545,23.66168
23.36,1.545,23.67713
23.37,1.546,23.69259
23.38,1.546,23.70805
23.39,1.546,23.72351
23.4,1.545,23.73896
23.4,1.545,23.73896
23.41,1.545,23.75441
23.42,1.545,23.76986
23.43,1.545,23.78531
23.44,1.545,23.80076
23.45,1.545,23.81621
23.45,1.545,23.81621
23.46,1.546,23.83167
23.47,1.546,23.84713
23.48,1.546,23.86259
23.49,1.546,23.87805
23.49,1.546,23.87805
23.5,1.547,23.89352
23.51,1.547,23.90899
23.52,1.547,23.92446
23.53,1.548,23.93994
23.54,1.548,23.95542
23.55,1.548,23.9709
23.55,1.549,23.9709
23.56,1.549,23.98639
23.57,1.549,24.00188
23.58,1.549,24.01737
23.59,1.549,24.03286
23.6,1.549,24.04835
23.6,1.549,24.04835
23.61,1.549,24.06384
23.62,1.549,24.07933
23.63,1.549,24.09482
23.64,1.549,24.11031
23.65,1.549,24.1258
23.65,1.549,24.1258
23.66,1.549,24.14129
23.67,1.549,24.15678
23.68,1.549,24.17227
23.69,1.549,24.18776
23.69,1.549,24.18776
23.7,1.549,24.20325
23.71,1.55,24.21875
23.72,1.55,24.23425
23.73,1.55,24.24975
23.74,1.55,24.26525
23.75,1.551,24.28076
23.75,1.551,24.28076
23.76,1.551,24.29627
23.77,1.551,24.31178
23.78,1.551,24.32729
23.79,1.551,24.3428
23.8,1.551,24.35831
23.8,1.551,24.35831
23.81,1.551,24.37382
23.82,1.552,24.38934
23.83,1.552,24.40486
23.84,1.552,24.42038
23.85,1.552,24.4359
23.85,1.552,24.4359
23.86,1.552,24.45142
23.87,1.553,24.46695
23.88,1.553,24.48248
23.89,1.553,24.49801
23.9,1.553,24.51354
23.9,1.554,24.51354
23.91,1.554,24.52908
23.92,1.554,24.54462
23.93,1.554,24.56016
23.94,1.554,24.5757
23.95,1.554,24.59124
23.95,1.554,24.59124
23.96,1.554,24.60678
23.97,1.554,24.62232
23.98,1.554,24.63786
23.99,1.554,24.6534
24,1.554,24.66894
24,1.554,24.66894
24.01,1.555,24.68449
24.02,1.555,24.70004
24.03,1.555,24.71559
24.04,1.555,24.73114
24.05,1.556,24.7467
24.05,1.556,24.7467
24.06,1.557,24.76227
24.07,1.557,24.77784
24.08,1.557,24.79341
24.09,1.558,24.80899
24.09,1.558,24.80899
24.1,1.558,24.82457
24.11,1.558,24.84015
24.12,1.558,24.85573
24.13,1.558,24.87131
24.14,1.558,24.88689
24.14,1.558,24.88689
24.15,1.558,24.90247
24.16,1.558,24.91805
24.17,1.558,24.93363
24.18,1.558,24.94921
24.19,1.558,24.96479
24.19,1.558,24.96479
24.2,1.558,24.98037
24.21,1.558,24.99595
24.22,1.559,25.01154
24.23,1.559,25.02713
24.24,1.559,25.04272
24.25,1.56,25.05832
24.25,1.56,25.05832
24.26,1.56,25.07392
24.27,1.56,25.08952
24.28,1.56,25.10512
24.29,1.56,25.12072
24.29,1.56,25.12072
24.3,1.56,25.13632
24.31,1.56,25.15192
24.32,1.56,25.16752
24.33,1.56,25.18312
24.34,1.561,25.19873
24.34,1.561,25.19873
24.35,1.561,25.21434
24.36,1.561,25.22995
24.37,1.561,25.24556
24.38,1.561,25.26117
24.39,1.561,25.27678
24.4,1.561,25.29239
24.4,1.561,25.29239
24.41,1.562,25.30801
24.42,1.562,25.32363
24.43,1.562,25.33925
24.44,1.563,25.35488
24.45,1.563,25.37051
24.45,1.563,25.37051
24.46,1.563,25.38614
24.47,1.563,25.40177
24.48,1.564,25.41741
24.49,1.564,25.43305
24.49,1.564,25.43305
24.5,1.564,25.44869
24.51,1.564,25.46433
24.52,1.564,25.47997
24.53,1.564,25.49561
24.54,1.564,25.51125
24.54,1.564,25.51125
24.55,1.563,25.52688
24.56,1.563,25.54251
24.57,1.563,25.55814
24.58,1.563,25.57377
24.59,1.563,25.5894
24.59,1.564,25.5894
24.6,1.564,25.60504
24.61,1.564,25.62068
24.62,1.564,25.63632
24.63,1.565,25.65197
24.64,1.565,25.66762
24.64,1.565,25.66762
24.65,1.565,25.68327
24.66,1.565,25.69892
24.67,1.565,25.71457
24.68,1.565,25.73022
24.69,1.565,25.74587
24.7,1.565,25.76152
24.7,1.565,25.76152
24.71,1.565,25.77717
24.72,1.565,25.79282
24.73,1.565,25.80847
24.74,1.565,25.82412
24.75,1.565,25.83977
24.75,1.565,25.83977
24.76,1.565,25.85542
24.77,1.566,25.87108
24.78,1.566,25.88674
24.79,1.566,25.9024
24.8,1.566,25.91806
24.8,1.567,25.91806
24.81,1.567,25.93373
24.82,1.567,25.9494
24.83,1.568,25.96508
24.84,1.568,25.98076
24.84,1.568,25.98076
24.85,1.568,25.99644
24.86,1.568,26.01212
24.87,1.568,26.0278
24.88,1.567,26.04347
24.89,1.567,26.05914
24.89,1.567,26.05914
24.9,1.567,26.07481
24.91,1.568,26.09049
24.92,1.568,26.10617
24.93,1.568,26.12185
24.94,1.568,26.13753
24.94,1.568,26.13753
24.95,1.568,26.15321
24.96,1.568,26.16889
24.97,1.569,26.18458
24.98,1.569,26.20027
24.99,1.569,26.21596
24.99,1.569,26.21596
25,1.57,26.23166
25.01,1.57,26.24736
25.02,1.57,26.26306
25.03,1.57,26.27876
25.04,1.57,26.29446
25.04,1.57,26.29446
25.05,1.57,26.31016
25.06,1.57,26.32586
25.07,1.57,26.34156
25.08,1.57,26.35726
25.09,1.57,26.37296
25.09,1.57,26.37296
25.1,1.57,26.38866
25.11,1.57,26.40436
25.12,1.57,26.42006
25.13,1.57,26.43576
25.14,1.57,26.45146
25.15,1.57,26.46716
25.15,1.57,26.46716
25.16,1.57,26.48286
25.17,1.57,26.49856
25.18,1.571,26.51427
25.19,1.571,26.52998
25.2,1.572,26.5457
25.2,1.572,26.5457
25.21,1.572,26.56142
25.22,1.572,26.57714
25.23,1.573,26.59287
25.24,1.573,26.6086
25.24,1.573,26.6086
25.25,1.573,26.62433
25.26,1.573,26.64006
25.27,1.573,26.65579
25.28,1.573,26.67152
25.29,1.573,26.68725
25.29,1.573,26.68725
25.3,1.573,26.70298
25.31,1.573,26.71871
25.32,1.573,26.73444
25.33,1.573,26.75017
25.33,1.573,26.75017
25.34,1.573,26.7659
25.35,1.574,26.78164
25.36,1.574,26.79738
25.37,1.574,26.81312
25.38,1.574,26.82886
25.39,1.574,26.8446
25.39,1.574,26.8446
25.4,1.574,26.86034
25.41,1.574,26.87608
25.42,1.574,26.89182
25.43,1.575,26.90757
25.44,1.575,26.92332
25.44,1.575,26.92332
25.45,1.575,26.93907
25.46,1.576,26.95483
25.47,1.576,26.97059
25.48,1.576,26.98635
25.49,1.576,27.00211
25.5,1.576,27.01787
25.5,1.576,27.01787
25.51,1.576,27.03363
25.52,1.576,27.04939
25.53,1.576,27.06515
25.54,1.576,27.08091
25.54,1.576,27.08091
25.55,1.576,27.09667
25.56,1.576,27.11243
25.57,1.577,27.1282
25.58,1.577,27.14397
25.59,1.578,27.15975
25.59,1.578,27.15975
25.6,1.578,27.17553
25.61,1.578,27.19131
25.62,1.578,27.20709
25.63,1.578,27.22287
25.64,1.578,27.23865
25.64,1.578,27.23865
25.65,1.578,27.25443
25.66,1.578,27.27021
25.67,1.578,27.28599
25.68,1.578,27.30177
25.69,1.578,27.31755
25.69,1.578,27.31755
25.7,1.578,27.33333
25.71,1.578,27.34911
25.72,1.578,27.36489
25.73,1.579,27.38068
25.74,1.579,27.39647
25.75,1.579,27.41226
25.75,1.579,27.41226
25.76,1.579,27.42805
25.77,1.58,27.44385
25.78,1.58,27.45965
25.79,1.58,27.47545
25.79,1.58,27.47545
25.8,1.58,27.49125
25.81,1.58,27.50705
25.82,1.58,27.52285
25.83,1.58,27.53865
25.84,1.58,27.55445
25.84,1.58,27.55445
25.85,1.58,27.57025
25.86,1.58,27.58605
25.87,1.581,27.60186
25.88,1.581,27.61767
25.89,1.581,27.63348
