Temperature (C),Heat Capacity (J/g-C),Enthalpy (J/g)
72.16,1.798,271.63372
72.17,1.798,271.6517
72.18,1.798,271.66968
72.18,1.798,271.66968
72.19,1.798,271.68766
72.2,1.798,271.70564
72.21,1.798,271.72362
72.22,1.798,271.7416
72.23,1.799,271.75959
72.23,1.799,271.75959
72.24,1.799,271.77758
72.25,1.798,271.79556
72.26,1.798,271.81354
72.27,1.799,271.83153
72.28,1.799,271.84952
72.29,1.799,271.86751
72.29,1.799,271.86751
72.3,1.799,271.8855
72.31,1.799,271.90349
72.32,1.799,271.92148
72.33,1.799,271.93947
72.33,1.799,271.93947
72.34,1.799,271.95746
72.35,1.799,271.97545
72.36,1.799,271.99344
72.37,1.799,272.01143
72.38,1.799,272.02942
72.38,1.799,272.02942
72.39,1.799,272.04741
72.4,1.799,272.0654
72.41,1.799,272.08339
72.42,1.799,272.10138
72.43,1.799,272.11937
72.43,1.798,272.11937
72.44,1.798,272.13735
72.45,1.798,272.15533
72.46,1.798,272.17331
72.47,1.798,272.19129
72.48,1.798,272.20927
72.48,1.798,272.20927
72.49,1.798,272.22725
72.5,1.798,272.24523
72.51,1.798,272.26321
72.52,1.798,272.28119
72.53,1.798,272.29917
72.53,1.799,272.29917
72.54,1.799,272.31716
72.55,1.798,272.33514
72.56,1.798,272.35312
72.57,1.798,272.3711
72.58,1.798,272.38908
72.58,1.798,272.38908
72.59,1.798,272.40706
72.6,1.798,272.42504
72.61,1.798,272.44302
72.62,1.798,272.461
72.63,1.798,272.47898
72.63,1.798,272.47898
72.64,1.798,272.49696
72.65,1.797,272.51493
72.66,1.797,272.5329
72.67,1.797,272.55087
72.68,1.797,272.56884
72.68,1.797,272.56884
72.69,1.797,272.58681
72.7,1.797,272.60478
72.71,1.796,272.62274
72.72,1.796,272.6407
72.73,1.796,272.65866
72.74,1.796,272.67662
72.74,1.796,272.67662
72.75,1.796,272.69458
72.76,1.796,272.71254
72.77,1.796,272.7305
72.78,1.796,272.74846
72.78,1.797,272.74846
72.79,1.797,272.76643
72.8,1.797,272.7844
72.81,1.797,272.80237
72.82,1.797,272.82034
72.83,1.796,272.8383
72.83,1.796,272.8383
72.84,1.796,272.85626
72.85,1.796,272.87422
72.86,1.796,272.89218
72.87,1.796,272.91014
72.88,1.796,272.9281
72.88,1.796,272.9281
72.89,1.796,272.94606
72.9,1.796,272.96402
72.91,1.796,272.98198
72.92,1.796,272.99994
72.93,1.796,273.0179
72.93,1.796,273.0179
72.94,1.795,273.03585
72.95,1.796,273.05381
72.96,1.796,273.07177
72.97,1.795,273.08972
72.98,1.795,273.10767
72.99,1.795,273.12562
72.99,1.795,273.12562
73,1.795,273.14357
73.01,1.795,273.16152
73.02,1.795,273.17947
73.03,1.795,273.19742
73.03,1.795,273.19742
73.04,1.795,273.21537
73.05,1.795,273.23332
73.06,1.795,273.25127
73.07,1.795,273.26922
73.08,1.795,273.28717
73.08,1.795,273.28717
73.09,1.795,273.30512
73.1,1.796,273.32308
73.11,1.796,273.34104
73.12,1.795,273.35899
73.13,1.795,273.37694
73.13,1.795,273.37694
73.14,1.795,273.39489
73.15,1.795,273.41284
73.16,1.795,273.43079
73.17,1.794,273.44873
73.18,1.794,273.46667
73.18,1.794,273.46667
73.19,1.794,273.48461
73.2,1.794,273.50255
73.21,1.794,273.52049
73.22,1.794,273.53843
73.23,1.794,273.55637
73.24,1.794,273.57431
73.24,1.794,273.57431
73.25,1.794,273.59225
73.26,1.794,273.61019
73.27,1.794,273.62813
73.28,1.794,273.64607
73.28,1.793,273.64607
73.29,1.793,273.664
73.3,1.793,273.68193
73.31,1.793,273.69986
73.32,1.793,273.71779
73.33,1.793,273.73572
73.33,1.793,273.73572
73.34,1.793,273.75365
73.35,1.793,273.77158
73.36,1.793,273.78951
73.37,1.793,273.80744
73.38,1.793,273.82537
73.38,1.793,273.82537
73.39,1.793,273.8433
73.4,1.793,273.86123
73.41,1.793,273.87916
73.42,1.794,273.8971
73.43,1.794,273.91504
73.44,1.794,273.93298
73.44,1.794,273.93298
73.45,1.795,273.95093
73.46,1.795,273.96888
73.47,1.795,273.98683
73.48,1.795,274.00478
73.48,1.795,274.00478
73.49,1.794,274.02272
73.5,1.794,274.04066
73.51,1.794,274.0586
73.52,1.794,274.07654
73.53,1.794,274.09448
73.53,1.794,274.09448
73.54,1.794,274.11242
73.55,1.794,274.13036
73.56,1.793,274.14829
73.57,1.793,274.16622
73.58,1.793,274.18415
73.58,1.793,274.18415
73.59,1.793,274.20208
73.6,1.793,274.22001
73.61,1.794,274.23795
73.62,1.794,274.25589
73.63,1.794,274.27383
73.63,1.794,274.27383
73.64,1.795,274.29178
73.65,1.795,274.30973
73.66,1.795,274.32768
73.67,1.795,274.34563
73.68,1.795,274.36358
73.68,1.795,274.36358
73.69,1.795,274.38153
73.7,1.795,274.39948
73.71,1.795,274.41743
73.72,1.795,274.43538
73.73,1.795,274.45333
73.74,1.795,274.47128
73.74,1.795,274.47128
73.75,1.795,274.48923
73.76,1.796,274.50719
73.77,1.796,274.52515
73.78,1.795,274.5431
73.78,1.795,274.5431
73.79,1.795,274.56105
73.8,1.795,274.579
73.81,1.794,274.59694
73.82,1.794,274.61488
73.83,1.794,274.63282
73.83,1.794,274.63282
73.84,1.794,274.65076
73.85,1.794,274.6687
73.86,1.794,274.68664
73.87,1.794,274.70458
73.88,1.794,274.72252
73.88,1.794,274.72252
73.89,1.794,274.74046
73.9,1.794,274.7584
73.91,1.794,274.77634
73.92,1.794,274.79428
73.93,1.794,274.81222
73.93,1.794,274.81222
73.94,1.794,274.83016
73.95,1.794,274.8481
73.96,1.794,274.86604
73.97,1.794,274.88398
73.98,1.794,274.90192
73.99,1.794,274.91986
73.99,1.794,274.91986
74,1.794,274.9378
74.01,1.794,274.95574
74.02,1.794,274.97368
74.03,1.794,274.99162
74.04,1.794,275.00956
74.04,1.794,275.00956
74.05,1.794,275.0275
74.06,1.794,275.04544
74.07,1.794,275.06338
74.08,1.794,275.08132
74.09,1.793,275.09925
74.09,1.793,275.09925
74.1,1.793,275.11718
74.11,1.793,275.13511
74.12,1.793,275.15304
74.13,1.793,275.17097
74.13,1.793,275.17097
74.14,1.793,275.1889
74.15,1.793,275.20683
74.16,1.793,275.22476
74.17,1.794,275.2427
74.18,1.794,275.26064
74.18,1.794,275.26064
74.19,1.794,275.27858
74.2,1.794,275.29652
74.21,1.795,275.31447
74.22,1.795,275.33242
74.23,1.795,275.35037
74.23,1.795,275.35037
74.24,1.795,275.36832
74.25,1.795,275.38627
74.26,1.795,275.40422
74.27,1.795,275.42217
74.28,1.795,275.44012
74.28,1.795,275.44012
74.29,1.795,275.45807
74.3,1.794,275.47601
74.31,1.794,275.49395
74.32,1.794,275.51189
74.33,1.794,275.52983
74.34,1.794,275.54777
74.34,1.794,275.54777
74.35,1.794,275.56571
74.36,1.794,275.58365
74.37,1.794,275.60159
74.38,1.794,275.61953
74.39,1.795,275.63748
74.39,1.795,275.63748
74.4,1.795,275.65543
74.41,1.794,275.67337
74.42,1.794,275.69131
74.43,1.794,275.70925
74.44,1.794,275.72719
74.44,1.794,275.72719
74.45,1.794,275.74513
74.46,1.794,275.76307
74.47,1.795,275.78102
74.48,1.795,275.79897
74.48,1.795,275.79897
74.49,1.795,275.81692
74.5,1.795,275.83487
74.51,1.794,275.85281
74.52,1.794,275.87075
74.53,1.794,275.88869
74.53,1.794,275.88869
74.54,1.794,275.90663
74.55,1.794,275.92457
74.56,1.794,275.94251
74.57,1.794,275.96045
74.58,1.794,275.97839
74.58,1.794,275.97839
74.59,1.794,275.99633
74.6,1.794,276.01427
74.61,1.794,276.03221
74.62,1.794,276.05015
74.63,1.794,276.06809
74.64,1.794,276.08603
74.64,1.794,276.08603
74.65,1.794,276.10397
74.66,1.793,276.1219
74.67,1.793,276.13983
74.68,1.793,276.15776
74.68,1.793,276.15776
74.69,1.793,276.17569
74.7,1.793,276.19362
74.71,1.793,276.21155
74.72,1.793,276.22948
74.73,1.793,276.24741
74.73,1.793,276.24741
74.74,1.793,276.26534
74.75,1.793,276.28327
74.76,1.792,276.30119
74.77,1.792,276.31911
74.78,1.792,276.33703
74.78,1.792,276.33703
74.79,1.792,276.35495
74.8,1.792,276.37287
74.81,1.792,276.39079
74.82,1.792,276.40871
74.83,1.792,276.42663
74.83,1.792,276.42663
74.84,1.792,276.44455
74.85,1.792,276.46247
74.86,1.793,276.4804
74.87,1.793,276.49833
74.88,1.792,276.51625
74.88,1.792,276.51625
74.89,1.792,276.53417
74.9,1.792,276.55209
74.91,1.792,276.57001
74.92,1.792,276.58793
74.93,1.792,276.60585
74.93,1.792,276.60585
74.94,1.792,276.62377
74.95,1.792,276.64169
74.96,1.792,276.65961
74.97,1.792,276.67753
74.98,1.792,276.69545
74.98,1.792,276.69545
74.99,1.792,276.71337
75,1.792,276.73129
75.01,1.792,276.74921
75.02,1.792,276.76713
75.03,1.792,276.78505
75.03,1.792,276.78505
75.04,1.792,276.80297
75.05,1.792,276.82089
75.06,1.792,276.83881
75.07,1.792,276.85673
75.08,1.792,276.87465
75.08,1.792,276.87465
75.09,1.792,276.89257
75.1,1.792,276.91049
75.11,1.792,276.92841
75.12,1.792,276.94633
75.13,1.792,276.96425
75.13,1.792,276.96425
75.14,1.792,276.98217
75.15,1.792,277.00009
75.16,1.792,277.01801
75.17,1.792,277.03593
75.18,1.792,277.05385
75.18,1.791,277.05385
75.19,1.791,277.07176
75.2,1.791,277.08967
75.21,1.791,277.10758
75.22,1.791,277.12549
75.23,1.79,277.14339
75.24,1.79,277.16129
75.24,1.79,277.16129
75.25,1.79,277.17919
75.26,1.79,277.19709
75.27,1.79,277.21499
75.28,1.79,277.23289
75.28,1.79,277.23289
75.29,1.79,277.25079
75.3,1.791,277.2687
75.31,1.791,277.28661
75.32,1.791,277.30452
75.33,1.791,277.32243
75.33,1.791,277.32243
75.34,1.791,277.34034
75.35,1.79,277.35824
75.36,1.79,277.37614
75.37,1.79,277.39404
75.38,1.79,277.41194
75.39,1.79,277.42984
75.39,1.79,277.42984
75.4,1.79,277.44774
75.41,1.789,277.46563
75.42,1.789,277.48352
75.43,1.789,277.50141
75.43,1.789,277.50141
75.44,1.79,277.51931
75.45,1.79,277.53721
75.46,1.79,277.55511
75.47,1.79,277.57301
75.48,1.79,277.59091
75.49,1.79,277.60881
75.49,1.79,277.60881
75.5,1.79,277.62671
75.51,1.79,277.64461
75.52,1.79,277.66251
75.53,1.79,277.68041
75.54,1.79,277.69831
75.54,1.79,277.69831
75.55,1.79,277.71621
75.56,1.79,277.73411
75.57,1.79,277.75201
75.58,1.79,277.76991
75.58,1.79,277.76991
75.59,1.79,277.78781
75.6,1.79,277.80571
75.61,1.791,277.82362
75.62,1.791,277.84153
75.63,1.791,277.85944
75.64,1.79,277.87734
75.64,1.79,277.87734
75.65,1.79,277.89524
75.66,1.79,277.91314
75.67,1.79,277.93104
75.68,1.79,277.94894
75.69,1.79,277.96684
75.69,1.79,277.96684
75.7,1.79,277.98474
75.71,1.79,278.00264
75.72,1.791,278.02055
75.73,1.791,278.03846
75.74,1.791,278.05637
75.74,1.791,278.05637
75.75,1.791,278.07428
75.76,1.791,278.09219
75.77,1.791,278.1101
75.78,1.791,278.12801
75.79,1.791,278.14592
75.79,1.791,278.14592
75.8,1.791,278.16383
75.81,1.791,278.18174
75.82,1.791,278.19965
75.83,1.791,278.21756
75.84,1.791,278.23547
75.84,1.791,278.23547
75.85,1.791,278.25338
75.86,1.791,278.27129
75.87,1.791,278.2892
75.88,1.792,278.30712
75.88,1.792,278.30712
75.89,1.792,278.32504
75.9,1.792,278.34296
75.91,1.792,278.36088
75.92,1.792,278.3788
75.93,1.792,278.39672
75.93,1.792,278.39672
75.94,1.792,278.41464
75.95,1.792,278.43256
75.96,1.792,278.45048
75.97,1.792,278.4684
75.98,1.792,278.48632
75.99,1.792,278.50424
75.99,1.792,278.50424
76,1.792,278.52216
76.01,1.792,278.54008
76.02,1.792,278.558
76.03,1.792,278.57592
76.03,1.792,278.57592
76.04,1.792,278.59384
76.05,1.792,278.61176
76.06,1.792,278.62968
76.07,1.792,278.6476
76.08,1.792,278.66552
76.09,1.792,278.68344
76.09,1.792,278.68344
76.1,1.792,278.70136
76.11,1.792,278.71928
76.12,1.792,278.7372
76.13,1.792,278.75512
76.13,1.792,278.75512
76.14,1.792,278.77304
76.15,1.792,278.79096
76.16,1.792,278.80888
76.17,1.791,278.82679
76.18,1.791,278.8447
76.19,1.792,278.86262
76.19,1.792,278.86262
76.2,1.792,278.88054
76.21,1.792,278.89846
76.22,1.792,278.91638
76.23,1.792,278.9343
76.24,1.792,278.95222
76.24,1.792,278.95222
76.25,1.792,278.97014
76.26,1.792,278.98806
76.27,1.792,279.00598
76.28,1.792,279.0239
76.29,1.792,279.04182
76.29,1.792,279.04182
76.3,1.792,279.05974
76.31,1.792,279.07766
76.32,1.792,279.09558
76.33,1.792,279.1135
76.34,1.793,279.13143
76.34,1.793,279.13143
76.35,1.792,279.14935
76.36,1.792,279.16727
76.37,1.792,279.18519
76.38,1.792,279.20311
76.38,1.792,279.20311
76.39,1.792,279.22103
76.4,1.792,279.23895
76.41,1.792,279.25687
76.42,1.792,279.27479
76.43,1.792,279.29271
76.44,1.792,279.31063
76.44,1.792,279.31063
76.45,1.792,279.32855
76.46,1.792,279.34647
76.47,1.792,279.36439
76.48,1.793,279.38232
76.49,1.793,279.40025
76.49,1.793,279.40025
76.5,1.793,279.41818
76.51,1.793,279.43611
76.52,1.793,279.45404
76.53,1.793,279.47197
76.54,1.793,279.4899
76.54,1.793,279.4899
76.55,1.793,279.50783
76.56,1.793,279.52576
76.57,1.793,279.54369
76.58,1.793,279.56162
76.58,1.794,279.56162
76.59,1.793,279.57955
76.6,1.793,279.59748
76.61,1.793,279.61541
76.62,1.793,279.63334
76.63,1.793,279.65127
76.64,1.793,279.6692
76.64,1.793,279.6692
76.65,1.793,279.68713
76.66,1.794,279.70507
76.67,1.794,279.72301
76.68,1.794,279.74095
76.69,1.794,279.75889
76.69,1.794,279.75889
76.7,1.794,279.77683
76.71,1.794,279.79477
76.72,1.793,279.8127
76.73,1.793,279.83063
76.74,1.793,279.84856
76.74,1.793,279.84856
76.75,1.793,279.86649
76.76,1.793,279.88442
76.77,1.793,279.90235
76.78,1.793,279.92028
76.79,1.793,279.93821
76.79,1.793,279.93821
76.8,1.794,279.95615
76.81,1.794,279.97409
76.82,1.794,279.99203
76.83,1.794,280.00997
76.83,1.794,280.00997
76.84,1.794,280.02791
76.85,1.794,280.04585
76.86,1.793,280.06378
76.87,1.793,280.08171
76.88,1.793,280.09964
76.89,1.792,280.11756
76.89,1.792,280.11756
76.9,1.792,280.13548
76.91,1.792,280.1534
76.92,1.792,280.17132
76.93,1.792,280.18924
76.94,1.792,280.20716
76.94,1.793,280.20716
76.95,1.793,280.22509
76.96,1.793,280.24302
76.97,1.793,280.26095
76.98,1.793,280.27888
76.99,1.793,280.29681
76.99,1.793,280.29681
77,1.793,280.31474
77.01,1.793,280.33267
77.02,1.793,280.3506
77.03,1.793,280.36853
77.04,1.792,280.38645
77.04,1.792,280.38645
77.05,1.792,280.40437
77.06,1.792,280.42229
77.07,1.792,280.44021
77.08,1.792,280.45813
77.09,1.793,280.47606
77.09,1.793,280.47606
77.1,1.793,280.49399
77.11,1.793,280.51192
77.12,1.793,280.52985
77.13,1.793,280.54778
77.14,1.793,280.56571
77.14,1.793,280.56571
77.15,1.793,280.58364
77.16,1.793,280.60157
77.17,1.794,280.61951
77.18,1.794,280.63745
77.18,1.794,280.63745
77.19,1.794,280.65539
77.2,1.794,280.67333
77.21,1.794,280.69127
77.22,1.794,280.70921
77.23,1.793,280.72714
77.24,1.793,280.74507
77.24,1.793,280.74507
77.25,1.793,280.763
77.26,1.793,280.78093
77.27,1.793,280.79886
77.28,1.793,280.81679
77.29,1.793,280.83472
77.29,1.793,280.83472
77.3,1.793,280.85265
77.31,1.793,280.87058
77.32,1.793,280.88851
77.33,1.793,280.90644
77.34,1.793,280.92437
77.34,1.793,280.92437
77.35,1.793,280.9423
77.36,1.793,280.96023
77.37,1.793,280.97816
77.38,1.793,280.99609
77.39,1.793,281.01402
77.39,1.793,281.01402
77.4,1.793,281.03195
77.41,1.793,281.04988
77.42,1.793,281.06781
77.43,1.793,281.08574
77.44,1.794,281.10368
77.44,1.794,281.10368
77.45,1.794,281.12162
77.46,1.794,281.13956
77.47,1.794,281.1575
77.48,1.794,281.17544
77.49,1.794,281.19338
77.49,1.794,281.19338
77.5,1.794,281.21132
77.51,1.793,281.22925
77.52,1.793,281.24718
77.53,1.793,281.26511
77.54,1.793,281.28304
77.54,1.793,281.28304
77.55,1.794,281.30098
77.56,1.794,281.31892
77.57,1.794,281.33686
77.58,1.794,281.3548
77.59,1.794,281.37274
77.59,1.793,281.37274
77.6,1.793,281.39067
77.61,1.793,281.4086
77.62,1.793,281.42653
77.63,1.793,281.44446
77.64,1.793,281.46239
77.64,1.793,281.46239
77.65,1.793,281.48032
77.66,1.794,281.49826
77.67,1.794,281.5162
77.68,1.794,281.53414
77.69,1.794,281.55208
77.69,1.794,281.55208
77.7,1.794,281.57002
77.71,1.794,281.58796
77.72,1.794,281.6059
77.73,1.794,281.62384
77.74,1.795,281.64179
77.74,1.795,281.64179
77.75,1.795,281.65974
77.76,1.795,281.67769
77.77,1.795,281.69564
77.78,1.795,281.71359
77.79,1.795,281.73154
77.79,1.795,281.73154
77.8,1.795,281.74949
77.81,1.795,281.76744
77.82,1.795,281.78539
77.83,1.795,281.80334
77.84,1.795,281.82129
77.84,1.795,281.82129
77.85,1.795,281.83924
77.86,1.795,281.85719
77.87,1.795,281.87514
77.88,1.795,281.89309
77.89,1.795,281.91104
77.89,1.796,281.91104
77.9,1.796,281.929
77.91,1.796,281.94696
77.92,1.796,281.96492
77.93,1.796,281.98288
77.94,1.796,282.00084
77.94,1.796,282.00084
77.95,1.796,282.0188
77.96,1.796,282.03676
77.97,1.796,282.05472
77.98,1.796,282.07268
77.99,1.796,282.09064
77.99,1.795,282.09064
78,1.795,282.10859
78.01,1.795,282.12654
78.02,1.795,282.14449
78.03,1.795,282.16244
78.04,1.795,282.18039
78.04,1.796,282.18039
78.05,1.796,282.19835
78.06,1.796,282.21631
78.07,1.796,282.23427
78.08,1.796,282.25223
78.09,1.796,282.27019
78.09,1.796,282.27019
78.1,1.796,282.28815
78.11,1.795,282.3061
78.12,1.795,282.32405
78.13,1.795,282.342
78.14,1.795,282.35995
78.14,1.795,282.35995
78.15,1.795,282.3779
78.16,1.795,282.39585
78.17,1.795,282.4138
78.18,1.794,282.43174
78.19,1.794,282.44968
78.19,1.794,282.44968
78.2,1.794,282.46762
78.21,1.794,282.48556
78.22,1.794,282.5035
78.23,1.794,282.52144
78.24,1.794,282.53938
78.24,1.795,282.53938
78.25,1.795,282.55733
78.26,1.795,282.57528
78.27,1.795,282.59323
78.28,1.795,282.61118
78.29,1.794,282.62912
78.29,1.794,282.62912
78.3,1.794,282.64706
78.31,1.794,282.665
78.32,1.794,282.68294
78.33,1.794,282.70088
78.34,1.794,282.71882
78.34,1.794,282.71882
78.35,1.794,282.73676
78.36,1.794,282.7547
78.37,1.794,282.77264
78.38,1.794,282.79058
78.39,1.794,282.80852
78.39,1.794,282.80852
78.4,1.794,282.82646
78.41,1.794,282.8444
78.42,1.794,282.86234
78.43,1.794,282.88028
78.44,1.794,282.89822
78.44,1.794,282.89822
78.45,1.794,282.91616
78.46,1.794,282.9341
78.47,1.794,282.95204
78.48,1.794,282.96998
78.49,1.794,282.98792
78.49,1.794,282.98792
78.5,1.794,283.00586
78.51,1.794,283.0238
78.52,1.795,283.04175
78.53,1.795,283.0597
78.54,1.795,283.07765
78.54,1.795,283.07765
78.55,1.795,283.0956
78.56,1.795,283.11355
78.57,1.795,283.1315
78.58,1.795,283.14945
78.59,1.795,283.1674
78.59,1.795,283.1674
78.6,1.795,283.18535
78.61,1.796,283.20331
78.62,1.796,283.22127
78.63,1.796,283.23923
78.64,1.795,283.25718
78.64,1.795,283.25718
78.65,1.795,283.27513
78.66,1.795,283.29308
78.67,1.795,283.31103
78.68,1.794,283.32897
78.69,1.794,283.34691
78.7,1.794,283.36485
78.7,1.795,283.36485
78.71,1.795,283.3828
78.72,1.795,283.40075
78.73,1.795,283.4187
78.74,1.795,283.43665
78.74,1.796,283.43665
78.75,1.796,283.45461
78.76,1.796,283.47257
78.77,1.796,283.49053
78.78,1.796,283.50849
78.79,1.796,283.52645
78.8,1.796,283.54441
78.8,1.796,283.54441
78.81,1.796,283.56237
78.82,1.796,283.58033
78.83,1.796,283.59829
78.84,1.796,283.61625
78.84,1.796,283.61625
78.85,1.796,283.63421
78.86,1.796,283.65217
78.87,1.797,283.67014
78.88,1.797,283.68811
78.89,1.797,283.70608
78.89,1.797,283.70608
78.9,1.796,283.72404
78.91,1.796,283.742
78.92,1.796,283.75996
78.93,1.796,283.77792
78.94,1.796,283.79588
78.94,1.796,283.79588
78.95,1.796,283.81384
78.96,1.796,283.8318
78.97,1.796,283.84976
78.98,1.796,283.86772
78.99,1.796,283.88568
78.99,1.797,283.88568
79,1.797,283.90365
79.01,1.797,283.92162
79.02,1.798,283.9396
79.03,1.798,283.95758
79.04,1.798,283.97556
79.04,1.798,283.97556
79.05,1.798,283.99354
79.06,1.798,284.01152
79.07,1.798,284.0295
79.08,1.798,284.04748
79.09,1.798,284.06546
79.09,1.798,284.06546
79.1,1.798,284.08344
79.11,1.798,284.10142
79.12,1.798,284.1194
79.13,1.798,284.13738
79.14,1.798,284.15536
79.14,1.799,284.15536
79.15,1.799,284.17335
79.16,1.799,284.19134
79.17,1.799,284.20933
79.18,1.799,284.22732
79.19,1.799,284.24531
79.19,1.799,284.24531
79.2,1.799,284.2633
79.21,1.799,284.28129
79.22,1.799,284.29928
79.23,1.799,284.31727
79.24,1.799,284.33526
79.24,1.799,284.33526
79.25,1.799,284.35325
79.26,1.799,284.37124
79.27,1.799,284.38923
79.28,1.799,284.40722
79.29,1.799,284.42521
79.29,1.799,284.42521
79.3,1.799,284.4432
79.31,1.799,284.46119
79.32,1.799,284.47918
79.33,1.799,284.49717
79.34,1.799,284.51516
79.34,1.799,284.51516
79.35,1.799,284.53315
79.36,1.799,284.55114
79.37,1.8,284.56914
79.38,1.8,284.58714
79.39,1.8,284.60514
79.39,1.8,284.60514
79.4,1.8,284.62314
79.41,1.8,284.64114
79.42,1.8,284.65914
79.43,1.8,284.67714
79.44,1.8,284.69514
79.44,1.799,284.69514
79.45,1.799,284.71313
79.46,1.799,284.73112
79.47,1.799,284.74911
79.48,1.799,284.7671
79.49,1.798,284.78508
79.5,1.798,284.80306
79.5,1.799,284.80306
79.51,1.799,284.82105
79.52,1.799,284.83904
79.53,1.799,284.85703
79.54,1.799,284.87502
79.54,1.799,284.87502
79.55,1.799,284.89301
79.56,1.799,284.911
79.57,1.799,284.92899
79.58,1.799,284.94698
79.59,1.799,284.96497
79.59,1.799,284.96497
79.6,1.798,284.98295
79.61,1.798,285.00093
79.62,1.798,285.01891
79.63,1.798,285.03689
79.64,1.798,285.05487
79.64,1.799,285.05487
79.65,1.799,285.07286
79.66,1.799,285.09085
79.67,1.799,285.10884
79.68,1.799,285.12683
79.69,1.799,285.14482
79.69,1.8,285.14482
79.7,1.8,285.16282
79.71,1.8,285.18082
79.72,1.8,285.19882
79.73,1.799,285.21681
79.74,1.799,285.2348
79.74,1.799,285.2348
79.75,1.799,285.25279
79.76,1.799,285.27078
79.77,1.799,285.28877
79.78,1.798,285.30675
79.79,1.798,285.32473
79.8,1.798,285.34271
79.8,1.798,285.34271
79.81,1.798,285.36069
79.82,1.798,285.37867
79.83,1.798,285.39665
79.84,1.799,285.41464
79.84,1.799,285.41464
79.85,1.799,285.43263
79.86,1.799,285.45062
79.87,1.799,285.46861
79.88,1.799,285.4866
79.88,1.799,285.4866
79.89,1.8,285.5046
79.9,1.799,285.52259
79.91,1.799,285.54058
79.92,1.799,285.55857
79.93,1.799,285.57656
79.94,1.799,285.59455
79.94,1.799,285.59455
79.95,1.799,285.61254
79.96,1.799,285.63053
79.97,1.799,285.64852
79.98,1.799,285.66651
79.99,1.799,285.6845
80,1.799,285.70249
80,1.799,285.70249
80.01,1.798,285.72047
80.02,1.798,285.73845
80.03,1.798,285.75643
80.04,1.798,285.77441
80.04,1.798,285.77441
80.05,1.798,285.79239
80.06,1.799,285.81038
80.07,1.799,285.82837
80.08,1.799,285.84636
80.09,1.799,285.86435
80.09,1.799,285.86435
80.1,1.799,285.88234
80.11,1.799,285.90033
80.12,1.799,285.91832
80.13,1.799,285.93631
80.14,1.799,285.9543
80.14,1.798,285.9543
80.15,1.798,285.97228
80.16,1.798,285.99026
80.17,1.798,286.00824
80.18,1.798,286.02622
80.19,1.798,286.0442
80.19,1.798,286.0442
80.2,1.798,286.06218
80.21,1.798,286.08016
80.22,1.799,286.09815
80.23,1.799,286.11614
80.24,1.799,286.13413
80.24,1.799,286.13413
80.25,1.799,286.15212
80.26,1.798,286.1701
80.27,1.798,286.18808
80.28,1.798,286.20606
80.29,1.798,286.22404
80.29,1.799,286.22404
80.3,1.799,286.24203
80.31,1.799,286.26002
80.32,1.799,286.27801
80.33,1.799,286.296
80.34,1.799,286.31399
80.34,1.799,286.31399
80.35,1.799,286.33198
80.36,1.799,286.34997
80.37,1.799,286.36796
80.38,1.799,286.38595
80.39,1.798,286.40393
80.39,1.798,286.40393
80.4,1.798,286.42191
80.41,1.798,286.43989
80.42,1.798,286.45787
