Temperature (C),Heat Capacity (J/g-C),Enthalpy (J/g)
21.85,1.456,13.94222
21.86,1.456,13.95678
21.86,1.456,13.95678
21.87,1.456,13.97134
21.88,1.456,13.9859
21.89,1.456,14.00046
21.9,1.456,14.01502
21.91,1.456,14.02958
21.91,1.456,14.02958
21.92,1.456,14.04414
21.93,1.456,14.0587
21.94,1.457,14.07327
21.95,1.457,14.08784
21.95,1.458,14.08784
21.96,1.458,14.10242
21.97,1.458,14.117
21.98,1.459,14.13159
21.99,1.459,14.14618
22,1.458,14.16076
22.01,1.458,14.17534
22.01,1.458,14.17534
22.02,1.458,14.18992
22.03,1.458,14.2045
22.04,1.458,14.21908
22.05,1.458,14.23366
22.06,1.458,14.24824
22.06,1.458,14.24824
22.07,1.458,14.26282
22.08,1.458,14.2774
22.09,1.459,14.29199
22.1,1.459,14.30658
22.11,1.459,14.32117
22.11,1.459,14.32117
22.12,1.46,14.33577
22.13,1.46,14.35037
22.14,1.46,14.36497
22.15,1.459,14.37956
22.16,1.459,14.39415
22.16,1.459,14.39415
22.17,1.459,14.40874
22.18,1.459,14.42333
22.19,1.459,14.43792
22.2,1.459,14.45251
22.21,1.459,14.4671
22.21,1.46,14.4671
22.22,1.46,14.4817
22.23,1.46,14.4963
22.24,1.46,14.5109
22.25,1.46,14.5255
22.26,1.46,14.5401
22.26,1.46,14.5401
22.27,1.46,14.5547
22.28,1.46,14.5693
22.29,1.46,14.5839
22.3,1.46,14.5985
22.31,1.46,14.6131
22.31,1.46,14.6131
22.32,1.46,14.6277
22.33,1.46,14.6423
22.34,1.459,14.65689
22.35,1.46,14.67149
22.36,1.46,14.68609
22.36,1.46,14.68609
22.37,1.46,14.70069
22.38,1.46,14.71529
22.39,1.461,14.7299
22.4,1.461,14.74451
22.41,1.461,14.75912
22.42,1.461,14.77373
22.42,1.461,14.77373
22.43,1.461,14.78834
22.44,1.461,14.80295
22.45,1.461,14.81756
22.46,1.461,14.83217
22.46,1.461,14.83217
22.47,1.461,14.84678
22.48,1.461,14.86139
22.49,1.461,14.876
22.5,1.461,14.89061
22.51,1.462,14.90523
22.51,1.462,14.90523
22.52,1.462,14.91985
22.53,1.463,14.93448
22.54,1.463,14.94911
22.55,1.463,14.96374
22.56,1.463,14.97837
22.56,1.463,14.97837
22.57,1.463,14.993
22.58,1.463,15.00763
22.59,1.463,15.02226
22.6,1.463,15.03689
22.61,1.463,15.05152
22.61,1.462,15.05152
22.62,1.463,15.06615
22.63,1.463,15.08078
22.64,1.463,15.09541
22.65,1.463,15.11004
22.66,1.463,15.12467
22.66,1.464,15.12467
22.67,1.464,15.13931
22.68,1.464,15.15395
22.69,1.464,15.16859
22.7,1.464,15.18323
22.71,1.464,15.19787
22.71,1.464,15.19787
22.72,1.464,15.21251
22.73,1.464,15.22715
22.74,1.464,15.24179
22.75,1.463,15.25642
22.76,1.463,15.27105
22.76,1.463,15.27105
22.77,1.464,15.28569
22.78,1.464,15.30033
22.79,1.464,15.31497
22.8,1.464,15.32961
22.81,1.464,15.34425
22.81,1.464,15.34425
22.82,1.465,15.3589
22.83,1.465,15.37355
22.84,1.465,15.3882
22.85,1.464,15.40284
22.86,1.464,15.41748
22.86,1.464,15.41748
22.87,1.465,15.43213
22.88,1.465,15.44678
22.89,1.465,15.46143
22.9,1.466,15.47609
22.91,1.466,15.49075
22.91,1.466,15.49075
22.92,1.466,15.50541
22.93,1.466,15.52007
22.94,1.466,15.53473
22.95,1.466,15.54939
22.96,1.465,15.56404
22.96,1.465,15.56404
22.97,1.465,15.57869
22.98,1.466,15.59335
22.99,1.466,15.60801
23,1.466,15.62267
23.01,1.466,15.63733
23.01,1.466,15.63733
23.02,1.467,15.652
23.03,1.467,15.66667
23.04,1.467,15.68134
23.05,1.467,15.69601
23.06,1.467,15.71068
23.06,1.468,15.71068
23.07,1.468,15.72536
23.08,1.468,15.74004
23.09,1.468,15.75472
23.1,1.468,15.7694
23.11,1.468,15.78408
23.11,1.467,15.78408
23.12,1.467,15.79875
23.13,1.467,15.81342
23.14,1.467,15.82809
23.15,1.468,15.84277
23.16,1.468,15.85745
23.16,1.468,15.85745
23.17,1.468,15.87213
23.18,1.468,15.88681
23.19,1.469,15.9015
23.2,1.469,15.91619
23.21,1.469,15.93088
23.21,1.469,15.93088
23.22,1.469,15.94557
23.23,1.469,15.96026
23.24,1.469,15.97495
23.25,1.47,15.98965
23.26,1.47,16.00435
23.26,1.47,16.00435
23.27,1.47,16.01905
23.28,1.47,16.03375
23.29,1.471,16.04846
23.3,1.471,16.06317
23.31,1.471,16.07788
23.31,1.471,16.07788
23.32,1.471,16.09259
23.33,1.471,16.1073
23.34,1.471,16.12201
23.35,1.471,16.13672
23.36,1.471,16.15143
23.36,1.471,16.15143
23.37,1.471,16.16614
23.38,1.471,16.18085
23.39,1.471,16.19556
23.4,1.471,16.21027
23.41,1.471,16.22498
23.41,1.471,16.22498
23.42,1.471,16.23969
23.43,1.472,16.25441
23.44,1.472,16.26913
23.45,1.472,16.28385
23.46,1.472,16.29857
23.47,1.472,16.31329
23.47,1.472,16.31329
23.48,1.472,16.32801
23.49,1.472,16.34273
23.5,1.472,16.35745
23.51,1.472,16.37217
23.51,1.472,16.37217
23.52,1.472,16.38689
23.53,1.472,16.40161
23.54,1.472,16.41633
23.55,1.472,16.43105
23.56,1.472,16.44577
23.56,1.473,16.44577
23.57,1.473,16.4605
23.58,1.473,16.47523
23.59,1.473,16.48996
23.6,1.474,16.5047
23.61,1.474,16.51944
23.61,1.474,16.51944
23.62,1.474,16.53418
23.63,1.474,16.54892
23.64,1.473,16.56365
23.65,1.473,16.57838
23.66,1.473,16.59311
23.66,1.473,16.59311
23.67,1.473,16.60784
23.68,1.473,16.62257
23.69,1.474,16.63731
23.7,1.474,16.65205
23.71,1.474,16.66679
23.71,1.474,16.66679
23.72,1.474,16.68153
23.73,1.474,16.69627
23.74,1.474,16.71101
23.75,1.474,16.72575
23.76,1.475,16.7405
23.76,1.475,16.7405
23.77,1.475,16.75525
23.78,1.475,16.77
23.79,1.475,16.78475
23.8,1.476,16.79951
23.8,1.476,16.79951
23.81,1.476,16.81427
23.82,1.476,16.82903
23.83,1.477,16.8438
23.84,1.477,16.85857
23.85,1.477,16.87334
23.86,1.478,16.88812
23.86,1.478,16.88812
23.87,1.478,16.9029
23.88,1.478,16.91768
23.89,1.478,16.93246
23.9,1.478,16.94724
23.91,1.478,16.96202
23.91,1.478,16.96202
23.92,1.478,16.9768
23.93,1.477,16.99157
23.94,1.477,17.00634
23.95,1.478,17.02112
23.96,1.478,17.0359
23.96,1.478,17.0359
23.97,1.478,17.05068
23.98,1.477,17.06545
23.99,1.477,17.08022
24,1.477,17.09499
24.01,1.477,17.10976
24.01,1.477,17.10976
24.02,1.478,17.12454
24.03,1.478,17.13932
24.04,1.478,17.1541
24.05,1.478,17.16888
24.06,1.479,17.18367
24.06,1.479,17.18367
24.07,1.479,17.19846
24.08,1.479,17.21325
24.09,1.479,17.22804
24.1,1.479,17.24283
24.11,1.479,17.25762
24.11,1.479,17.25762
24.12,1.479,17.27241
24.13,1.48,17.28721
24.14,1.48,17.30201
24.15,1.48,17.31681
24.16,1.48,17.33161
24.16,1.48,17.33161
24.17,1.48,17.34641
24.18,1.481,17.36122
24.19,1.481,17.37603
24.2,1.481,17.39084
24.21,1.481,17.40565
24.22,1.481,17.42046
24.22,1.481,17.42046
24.23,1.481,17.43527
24.24,1.481,17.45008
24.25,1.481,17.46489
24.26,1.481,17.4797
24.26,1.481,17.4797
24.27,1.481,17.49451
24.28,1.481,17.50932
24.29,1.481,17.52413
24.3,1.482,17.53895
24.31,1.482,17.55377
24.31,1.482,17.55377
24.32,1.483,17.5686
24.33,1.483,17.58343
24.34,1.483,17.59826
24.35,1.484,17.6131
24.36,1.484,17.62794
24.36,1.484,17.62794
24.37,1.484,17.64278
24.38,1.484,17.65762
24.39,1.484,17.67246
24.4,1.484,17.6873
24.41,1.484,17.70214
24.41,1.484,17.70214
24.42,1.484,17.71698
24.43,1.484,17.73182
24.44,1.484,17.74666
24.45,1.484,17.7615
24.46,1.484,17.77634
24.46,1.485,17.77634
24.47,1.485,17.79119
24.48,1.485,17.80604
24.49,1.486,17.8209
24.5,1.486,17.83576
24.51,1.486,17.85062
24.52,1.486,17.86548
24.52,1.486,17.86548
24.53,1.486,17.88034
24.54,1.486,17.8952
24.55,1.487,17.91007
24.56,1.487,17.92494
24.56,1.487,17.92494
24.57,1.487,17.93981
24.58,1.487,17.95468
24.59,1.487,17.96955
24.6,1.487,17.98442
24.61,1.487,17.99929
24.61,1.487,17.99929
24.62,1.487,18.01416
24.63,1.487,18.02903
24.64,1.487,18.0439
24.65,1.487,18.05877
24.66,1.488,18.07365
24.66,1.488,18.07365
24.67,1.488,18.08853
24.68,1.489,18.10342
24.69,1.489,18.11831
24.7,1.489,18.1332
24.71,1.489,18.14809
24.71,1.489,18.14809
24.72,1.489,18.16298
24.73,1.489,18.17787
24.74,1.489,18.19276
24.75,1.489,18.20765
24.76,1.489,18.22254
24.76,1.489,18.22254
24.77,1.489,18.23743
24.78,1.489,18.25232
24.79,1.489,18.26721
24.8,1.49,18.28211
24.81,1.49,18.29701
24.81,1.49,18.29701
24.82,1.49,18.31191
24.83,1.49,18.32681
24.84,1.49,18.34171
24.85,1.49,18.35661
24.85,1.49,18.35661
24.86,1.49,18.37151
24.87,1.49,18.38641
24.88,1.49,18.40131
24.89,1.49,18.41621
24.9,1.49,18.43111
24.9,1.49,18.43111
24.91,1.49,18.44601
24.92,1.491,18.46092
24.93,1.491,18.47583
24.94,1.491,18.49074
24.95,1.492,18.50566
24.96,1.492,18.52058
24.96,1.492,18.52058
24.97,1.492,18.5355
24.98,1.493,18.55043
24.99,1.493,18.56536
25,1.493,18.58029
25.01,1.493,18.59522
25.01,1.493,18.59522
25.02,1.492,18.61014
25.03,1.492,18.62506
25.04,1.492,18.63998
25.05,1.492,18.6549
25.06,1.492,18.66982
25.06,1.492,18.66982
25.07,1.492,18.68474
25.08,1.493,18.69967
25.09,1.493,18.7146
25.1,1.493,18.72953
25.11,1.493,18.74446
25.11,1.493,18.74446
25.12,1.494,18.7594
25.13,1.494,18.77434
25.14,1.494,18.78928
25.15,1.494,18.80422
25.16,1.494,18.81916
25.16,1.495,18.81916
25.17,1.495,18.83411
25.18,1.495,18.84906
25.19,1.495,18.86401
25.2,1.495,18.87896
25.21,1.495,18.89391
25.21,1.495,18.89391
25.22,1.495,18.90886
25.23,1.495,18.92381
25.24,1.495,18.93876
25.25,1.495,18.95371
25.25,1.495,18.95371
25.26,1.495,18.96866
25.27,1.495,18.98361
25.28,1.495,18.99856
25.29,1.495,19.01351
25.3,1.495,19.02846
25.31,1.495,19.04341
25.31,1.495,19.04341
25.32,1.495,19.05836
25.33,1.495,19.07331
25.34,1.495,19.08826
25.35,1.495,19.10321
25.36,1.496,19.11817
25.36,1.496,19.11817
25.37,1.496,19.13313
25.38,1.497,19.1481
25.39,1.497,19.16307
25.4,1.497,19.17804
25.41,1.497,19.19301
25.41,1.497,19.19301
25.42,1.498,19.20799
25.43,1.498,19.22297
25.44,1.498,19.23795
25.45,1.498,19.25293
25.46,1.498,19.26791
25.46,1.498,19.26791
25.47,1.498,19.28289
25.48,1.498,19.29787
25.49,1.498,19.31285
25.5,1.498,19.32783
25.51,1.498,19.34281
25.51,1.498,19.34281
25.52,1.498,19.35779
25.53,1.498,19.37277
25.54,1.499,19.38776
25.55,1.499,19.40275
25.56,1.499,19.41774
25.56,1.499,19.41774
25.57,1.499,19.43273
25.58,1.499,19.44772
25.59,1.499,19.46271
25.6,1.499,19.4777
25.61,1.5,19.4927
25.61,1.5,19.4927
25.62,1.5,19.5077
25.63,1.5,19.5227
25.64,1.501,19.53771
25.65,1.501,19.55272
25.65,1.501,19.55272
25.66,1.501,19.56773
25.67,1.501,19.58274
25.68,1.501,19.59775
25.69,1.501,19.61276
25.7,1.501,19.62777
25.7,1.501,19.62777
25.71,1.501,19.64278
25.72,1.501,19.65779
25.73,1.502,19.67281
25.74,1.502,19.68783
25.75,1.502,19.70285
25.75,1.502,19.70285
25.76,1.503,19.71788
25.77,1.503,19.73291
25.78,1.503,19.74794
25.79,1.504,19.76298
25.8,1.504,19.77802
25.81,1.504,19.79306
25.81,1.504,19.79306
25.82,1.505,19.80811
25.83,1.505,19.82316
25.84,1.505,19.83821
25.85,1.505,19.85326
25.85,1.505,19.85326
25.86,1.505,19.86831
25.87,1.505,19.88336
25.88,1.505,19.89841
25.89,1.505,19.91346
25.9,1.505,19.92851
25.9,1.505,19.92851
25.91,1.505,19.94356
25.92,1.506,19.95862
25.93,1.506,19.97368
25.94,1.506,19.98874
25.95,1.507,20.00381
25.96,1.507,20.01888
25.96,1.507,20.01888
25.97,1.507,20.03395
25.98,1.507,20.04902
25.99,1.507,20.06409
26,1.507,20.07916
26.01,1.507,20.09423
26.01,1.507,20.09423
26.02,1.507,20.1093
26.03,1.507,20.12437
26.04,1.507,20.13944
26.05,1.507,20.15451
26.05,1.507,20.15451
26.06,1.507,20.16958
26.07,1.507,20.18465
26.08,1.507,20.19972
26.09,1.507,20.21479
26.1,1.507,20.22986
26.1,1.507,20.22986
26.11,1.507,20.24493
26.12,1.507,20.26
26.13,1.507,20.27507
26.14,1.507,20.29014
26.15,1.507,20.30521
26.16,1.508,20.32029
26.16,1.508,20.32029
26.17,1.508,20.33537
26.18,1.508,20.35045
26.19,1.508,20.36553
26.2,1.508,20.38061
26.21,1.508,20.39569
26.21,1.509,20.39569
26.22,1.509,20.41078
26.23,1.509,20.42587
26.24,1.509,20.44096
26.25,1.509,20.45605
26.25,1.509,20.45605
26.26,1.509,20.47114
26.27,1.51,20.48624
26.28,1.51,20.50134
26.29,1.51,20.51644
26.3,1.511,20.53155
26.3,1.511,20.53155
26.31,1.511,20.54666
26.32,1.511,20.56177
26.33,1.512,20.57689
26.34,1.512,20.59201
26.35,1.512,20.60713
26.35,1.511,20.60713
26.36,1.511,20.62224
26.37,1.512,20.63736
26.38,1.512,20.65248
26.39,1.512,20.6676
26.4,1.512,20.68272
26.41,1.512,20.69784
26.41,1.512,20.69784
26.42,1.513,20.71297
26.43,1.513,20.7281
26.44,1.513,20.74323
26.45,1.513,20.75836
26.45,1.513,20.75836
26.46,1.513,20.77349
26.47,1.513,20.78862
26.48,1.513,20.80375
26.49,1.513,20.81888
26.5,1.513,20.83401
26.5,1.513,20.83401
26.51,1.513,20.84914
26.52,1.513,20.86427
26.53,1.513,20.8794
26.54,1.514,20.89454
26.55,1.514,20.90968
26.55,1.514,20.90968
26.56,1.514,20.92482
26.57,1.514,20.93996
26.58,1.514,20.9551
26.59,1.514,20.97024
26.6,1.514,20.98538
26.6,1.514,20.98538
26.61,1.515,21.00053
26.62,1.515,21.01568
26.63,1.515,21.03083
26.64,1.515,21.04598
26.65,1.515,21.06113
26.66,1.515,21.07628
26.66,1.515,21.07628
26.67,1.515,21.09143
26.68,1.515,21.10658
26.69,1.515,21.12173
26.7,1.515,21.13688
26.7,1.516,21.13688
26.71,1.516,21.15204
26.72,1.516,21.1672
26.73,1.517,21.18237
26.74,1.517,21.19754
26.75,1.517,21.21271
26.75,1.517,21.21271
26.76,1.517,21.22788
26.77,1.517,21.24305
26.78,1.517,21.25822
26.79,1.517,21.27339
26.8,1.517,21.28856
26.8,1.517,21.28856
26.81,1.517,21.30373
26.82,1.517,21.3189
26.83,1.517,21.33407
26.84,1.517,21.34924
26.85,1.518,21.36442
26.85,1.518,21.36442
26.86,1.518,21.3796
26.87,1.519,21.39479
26.88,1.519,21.40998
26.89,1.519,21.42517
26.9,1.52,21.44037
26.9,1.519,21.44037
26.91,1.519,21.45556
26.92,1.519,21.47075
26.93,1.519,21.48594
26.94,1.519,21.50113
26.95,1.519,21.51632
26.96,1.519,21.53151
26.96,1.519,21.53151
26.97,1.52,21.54671
26.98,1.52,21.56191
26.99,1.52,21.57711
27,1.521,21.59232
27.01,1.521,21.60753
27.01,1.521,21.60753
27.02,1.521,21.62274
27.03,1.521,21.63795
27.04,1.522,21.65317
27.05,1.522,21.66839
27.05,1.522,21.66839
27.06,1.522,21.68361
27.07,1.522,21.69883
27.08,1.523,21.71406
27.09,1.523,21.72929
27.1,1.523,21.74452
27.11,1.523,21.75975
27.11,1.524,21.75975
27.12,1.524,21.77499
27.13,1.524,21.79023
27.14,1.524,21.80547
27.15,1.524,21.82071
27.15,1.524,21.82071
27.16,1.524,21.83595
27.17,1.524,21.85119
27.18,1.524,21.86643
27.19,1.524,21.88167
27.2,1.524,21.89691
27.2,1.524,21.89691
27.21,1.524,21.91215
27.22,1.524,21.92739
27.23,1.524,21.94263
27.24,1.524,21.95787
27.25,1.524,21.97311
27.25,1.524,21.97311
27.26,1.525,21.98836
27.27,1.525,22.00361
27.28,1.525,22.01886
27.29,1.525,22.03411
27.3,1.526,22.04937
27.3,1.526,22.04937
27.31,1.526,22.06463
27.32,1.526,22.07989
27.33,1.526,22.09515
27.34,1.526,22.11041
27.35,1.526,22.12567
27.35,1.527,22.12567
27.36,1.527,22.14094
27.37,1.527,22.15621
27.38,1.527,22.17148
27.39,1.527,22.18675
27.4,1.527,22.20202
27.4,1.528,22.20202
27.41,1.528,22.2173
27.42,1.528,22.23258
27.43,1.528,22.24786
27.44,1.529,22.26315
27.45,1.529,22.27844
27.45,1.529,22.27844
27.46,1.529,22.29373
27.47,1.529,22.30902
27.48,1.53,22.32432
27.49,1.53,22.33962
27.5,1.53,22.35492
27.5,1.53,22.35492
27.51,1.531,22.37023
27.52,1.531,22.38554
27.53,1.531,22.40085
27.54,1.531,22.41616
27.55,1.531,22.43147
27.55,1.531,22.43147
27.56,1.531,22.44678
27.57,1.531,22.46209
27.58,1.531,22.4774
27.59,1.532,22.49272
27.6,1.532,22.50804
27.6,1.532,22.50804
27.61,1.532,22.52336
27.62,1.532,22.53868
27.63,1.532,22.554
27.64,1.532,22.56932
27.65,1.532,22.58464
27.65,1.533,22.58464
27.66,1.533,22.59997
27.67,1.533,22.6153
27.68,1.533,22.63063
27.69,1.534,22.64597
27.7,1.534,22.66131
27.7,1.534,22.66131
27.71,1.534,22.67665
27.72,1.534,22.69199
27.73,1.534,22.70733
27.74,1.533,22.72266
27.75,1.533,22.73799
27.75,1.533,22.73799
27.76,1.533,22.75332
27.77,1.534,22.76866
27.78,1.534,22.784
27.79,1.535,22.79935
27.8,1.535,22.8147
27.8,1.535,22.8147
27.81,1.536,22.83006
27.82,1.536,22.84542
27.83,1.536,22.86078
27.84,1.536,22.87614
27.85,1.536,22.8915
27.86,1.536,22.90686
27.86,1.536,22.90686
27.87,1.536,22.92222
27.88,1.536,22.93758
27.89,1.536,22.95294
27.9,1.536,22.9683
27.9,1.536,22.9683
27.91,1.536,22.98366
27.92,1.537,22.99903
27.93,1.537,23.0144
27.94,1.537,23.02977
27.95,1.538,23.04515
27.95,1.538,23.04515
27.96,1.538,23.06053
27.97,1.538,23.07591
27.98,1.538,23.09129
27.99,1.538,23.10667
28,1.539,23.12206
28,1.539,23.12206
28.01,1.539,23.13745
28.02,1.539,23.15284
28.03,1.539,23.16823
28.04,1.539,23.18362
28.05,1.539,23.19901
28.05,1.539,23.19901
28.06,1.539,23.2144
28.07,1.539,23.22979
28.08,1.539,23.24518
28.09,1.539,23.26057
28.1,1.54,23.27597
28.1,1.54,23.27597
28.11,1.54,23.29137
28.12,1.54,23.30677
28.13,1.541,23.32218
28.14,1.541,23.33759
28.15,1.541,23.353
28.15,1.542,23.353
28.16,1.542,23.36842
28.17,1.542,23.38384
28.18,1.542,23.39926
28.19,1.543,23.41469
28.2,1.543,23.43012
28.2,1.543,23.43012
28.21,1.543,23.44555
28.22,1.543,23.46098
28.23,1.543,23.47641
28.24,1.543,23.49184
28.25,1.543,23.50727
28.25,1.543,23.50727
28.26,1.543,23.5227
28.27,1.543,23.53813
28.28,1.544,23.55357
28.29,1.544,23.56901
28.3,1.544,23.58445
28.3,1.544,23.58445
28.31,1.544,23.59989
28.32,1.544,23.61533
28.33,1.545,23.63078
28.34,1.545,23.64623
28.34,1.545,23.64623
28.35,1.545,23.66168
28.36,1.545,23.67713
28.37,1.546,23.69259
28.38,1.546,23.70805
28.39,1.546,23.72351
28.4,1.545,23.73896
28.4,1.545,23.73896
28.41,1.545,23.75441
28.42,1.545,23.76986
28.43,1.545,23.78531
28.44,1.545,23.80076
28.45,1.545,23.81621
28.45,1.545,23.81621
28.46,1.546,23.83167
28.47,1.546,23.84713
28.48,1.546,23.86259
28.49,1.546,23.87805
28.49,1.546,23.87805
28.5,1.547,23.89352
28.51,1.547,23.90899
28.52,1.547,23.92446
28.53,1.548,23.93994
28.54,1.548,23.95542
28.55,1.548,23.9709
28.55,1.549,23.9709
28.56,1.549,23.98639
28.57,1.549,24.00188
28.58,1.549,24.01737
28.59,1.549,24.03286
28.6,1.549,24.04835
28.6,1.549,24.04835
28.61,1.549,24.06384
28.62,1.549,24.07933
28.63,1.549,24.09482
28.64,1.549,24.11031
28.65,1.549,24.1258
28.65,1.549,24.1258
28.66,1.549,24.14129
28.67,1.549,24.15678
28.68,1.549,24.17227
28.69,1.549,24.18776
28.69,1.549,24.18776
28.7,1.549,24.20325
28.71,1.55,24.21875
28.72,1.55,24.23425
28.73,1.55,24.24975
28.74,1.55,24.26525
28.75,1.551,24.28076
28.75,1.551,24.28076
28.76,1.551,24.29627
28.77,1.551,24.31178
28.78,1.551,24.32729
28.79,1.551,24.3428
28.8,1.551,24.35831
28.8,1.551,24.35831
28.81,1.551,24.37382
28.82,1.552,24.38934
28.83,1.552,24.40486
28.84,1.552,24.42038
28.85,1.552,24.4359
28.85,1.552,24.4359
28.86,1.552,24.45142
28.87,1.553,24.46695
28.88,1.553,24.48248
28.89,1.553,24.49801
28.9,1.553,24.51354
28.9,1.554,24.51354
28.91,1.554,24.52908
28.92,1.554,24.54462
28.93,1.554,24.56016
28.94,1.554,24.5757
28.95,1.554,24.59124
28.95,1.554,24.59124
28.96,1.554,24.60678
28.97,1.554,24.62232
28.98,1.554,24.63786
28.99,1.554,24.6534
29,1.554,24.66894
29,1.554,24.66894
29.01,1.555,24.68449
29.02,1.555,24.70004
29.03,1.555,24.71559
29.04,1.555,24.73114
29.05,1.556,24.7467
29.05,1.556,24.7467
29.06,1.557,24.76227
29.07,1.557,24.77784
29.08,1.557,24.79341
29.09,1.558,24.80899
29.09,1.558,24.80899
29.1,1.558,24.82457
29.11,1.558,24.84015
29.12,1.558,24.85573
29.13,1.558,24.87131
29.14,1.558,24.88689
29.14,1.558,24.88689
29.15,1.558,24.90247
29.16,1.558,24.91805
29.17,1.558,24.93363
29.18,1.558,24.94921
29.19,1.558,24.96479
29.19,1.558,24.96479
29.2,1.558,24.98037
29.21,1.558,24.99595
29.22,1.559,25.01154
29.23,1.559,25.02713
29.24,1.559,25.04272
29.25,1.56,25.05832
29.25,1.56,25.05832
29.26,1.56,25.07392
29.27,1.56,25.08952
29.28,1.56,25.10512
29.29,1.56,25.12072
29.29,1.56,25.12072
29.3,1.56,25.13632
29.31,1.56,25.15192
29.32,1.56,25.16752
29.33,1.56,25.18312
29.34,1.561,25.19873
29.34,1.561,25.19873
29.35,1.561,25.21434
29.36,1.561,25.22995
29.37,1.561,25.24556
29.38,1.561,25.26117
29.39,1.561,25.27678
29.4,1.561,25.29239
29.4,1.561,25.29239
29.41,1.562,25.30801
29.42,1.562,25.32363
29.43,1.562,25.33925
29.44,1.563,25.35488
29.45,1.563,25.37051
29.45,1.563,25.37051
29.46,1.563,25.38614
29.47,1.563,25.40177
29.48,1.564,25.41741
29.49,1.564,25.43305
29.49,1.564,25.43305
29.5,1.564,25.44869
29.51,1.564,25.46433
29.52,1.564,25.47997
29.53,1.564,25.49561
29.54,1.564,25.51125
29.54,1.564,25.51125
29.55,1.563,25.52688
29.56,1.563,25.54251
29.57,1.563,25.55814
29.58,1.563,25.57377
29.59,1.563,25.5894
29.59,1.564,25.5894
29.6,1.564,25.60504
29.61,1.564,25.62068
29.62,1.564,25.63632
29.63,1.565,25.65197
29.64,1.565,25.66762
29.64,1.565,25.66762
29.65,1.565,25.68327
29.66,1.565,25.69892
29.67,1.565,25.71457
29.68,1.565,25.73022
29.69,1.565,25.74587
29.7,1.565,25.76152
29.7,1.565,25.76152
29.71,1.565,25.77717
29.72,1.565,25.79282
29.73,1.565,25.80847
29.74,1.565,25.82412
29.75,1.565,25.83977
29.75,1.565,25.83977
29.76,1.565,25.85542
29.77,1.566,25.87108
29.78,1.566,25.88674
29.79,1.566,25.9024
29.8,1.566,25.91806
29.8,1.567,25.91806
29.81,1.567,25.93373
29.82,1.567,25.9494
29.83,1.568,25.96508
29.84,1.568,25.98076
29.84,1.568,25.98076
29.85,1.568,25.99644
29.86,1.568,26.01212
29.87,1.568,26.0278
29.88,1.567,26.04347
29.89,1.567,26.05914
29.89,1.567,26.05914
29.9,1.567,26.07481
29.91,1.568,26.09049
29.92,1.568,26.10617
29.93,1.568,26.12185
29.94,1.568,26.13753
29.94,1.568,26.13753
29.95,1.568,26.15321
29.96,1.568,26.16889
29.97,1.569,26.18458
29.98,1.569,26.20027
29.99,1.569,26.21596
29.99,1.569,26.21596
30,1.57,26.23166
30.01,1.57,26.24736
30.02,1.57,26.26306
30.03,1.57,26.27876
30.04,1.57,26.29446
30.04,1.57,26.29446
30.05,1.57,26.31016
30.06,1.57,26.32586
30.07,1.57,26.34156
30.08,1.57,26.35726
30.09,1.57,26.37296
30.09,1.57,26.37296
30.1,1.57,26.38866
30.11,1.57,26.40436
30.12,1.57,26.42006
30.13,1.57,26.43576
30.14,1.57,26.45146
30.15,1.57,26.46716
30.15,1.57,26.46716
30.16,1.57,26.48286
30.17,1.57,26.49856
30.18,1.571,26.51427
30.19,1.571,26.52998
30.2,1.572,26.5457
30.2,1.572,26.5457
30.21,1.572,26.56142
30.22,1.572,26.57714
30.23,1.573,26.59287
30.24,1.573,26.6086
30.24,1.573,26.6086
30.25,1.573,26.62433
30.26,1.573,26.64006
30.27,1.573,26.65579
30.28,1.573,26.67152
30.29,1.573,26.68725
30.29,1.573,26.68725
30.3,1.573,26.70298
30.31,1.573,26.71871
30.32,1.573,26.73444
30.33,1.573,26.75017
30.33,1.573,26.75017
30.34,1.573,26.7659
30.35,1.574,26.78164
30.36,1.574,26.79738
30.37,1.574,26.81312
30.38,1.574,26.82886
30.39,1.574,26.8446
30.39,1.574,26.8446
30.4,1.574,26.86034
30.41,1.574,26.87608
30.42,1.574,26.89182
30.43,1.575,26.90757
30.44,1.575,26.92332
30.44,1.575,26.92332
30.45,1.575,26.93907
30.46,1.576,26.95483
30.47,1.576,26.97059
30.48,1.576,26.98635
30.49,1.576,27.00211
30.5,1.576,27.01787
30.5,1.576,27.01787
30.51,1.576,27.03363
30.52,1.576,27.04939
30.53,1.576,27.06515
30.54,1.576,27.08091
30.54,1.576,27.08091
30.55,1.576,27.09667
30.56,1.576,27.11243
30.57,1.577,27.1282
30.58,1.577,27.14397
30.59,1.578,27.15975
30.59,1.578,27.15975
30.6,1.578,27.17553
30.61,1.578,27.19131
30.62,1.578,27.20709
30.63,1.578,27.22287
30.64,1.578,27.23865
30.64,1.578,27.23865
30.65,1.578,27.25443
30.66,1.578,27.27021
30.67,1.578,27.28599
30.68,1.578,27.30177
30.69,1.578,27.31755
30.69,1.578,27.31755
30.7,1.578,27.33333
30.71,1.578,27.34911
30.72,1.578,27.36489
30.73,1.579,27.38068
30.74,1.579,27.39647
30.75,1.579,27.41226
30.75,1.579,27.41226
30.76,1.579,27.42805
30.77,1.58,27.44385
30.78,1.58,27.45965
30.79,1.58,27.47545
30.79,1.58,27.47545
30.8,1.58,27.49125
