Temp (K) ,cp (J/g-K),Enthalpy (J/g)
360.85,1.24238,282.7832822
360.95,1.24238,282.9075202
361.05,1.24238,283.0317582
361.15,1.243152615,283.1560734
361.25,1.24238,283.2803114
361.35,1.241543,283.4044657
361.45,1.241543,283.52862
361.55,1.241478615,283.6527679
361.65,1.241314728,283.7768994
361.75,1.241478615,283.9010472
361.85,1.241086454,284.0251559
361.95,1.240706,284.1492265
362.05,1.240782091,284.2733047
362.15,1.240448462,284.3973495
362.25,1.241010363,284.5214506
362.35,1.240706,284.6455212
362.45,1.240706,284.7695918
362.55,1.240126538,284.8936044
362.65,1.240706,285.017675
362.75,1.241414231,285.1418164
362.85,1.240782091,285.2658946
362.95,1.241543,285.3900489
363.05,1.240858182,285.5141348
363.15,1.240899154,285.6382247
363.25,1.241086454,285.7623333
363.35,1.240577231,285.886391
363.45,1.240325546,286.0104236
363.55,1.240448462,286.1344684
363.65,1.239869,286.2584553
363.75,1.239225154,286.3823779
363.85,1.239032,286.5062811
363.95,1.238195,286.6301006
364.05,1.238955909,286.7539962
364.15,1.238259385,286.8778221
364.25,1.237662363,287.0015883
364.35,1.237422385,287.1253306
364.45,1.237890637,287.2491196
364.55,1.238001846,287.3729198
364.65,1.238195,287.4967393
364.75,1.238195,287.6205588
364.85,1.238195,287.7443783
364.95,1.238581307,287.8682364
365.05,1.238195,287.9920559
365.15,1.238130615,288.115869
365.25,1.238347182,288.2397037
365.35,1.238388154,288.3635425
365.45,1.238271091,288.4873696
365.55,1.238195,288.6111891
365.65,1.237281909,288.7349173
365.75,1.236907307,288.8586081
365.85,1.236521,288.9822602
365.95,1.236714154,289.1059316
366.05,1.236444909,289.2295761
366.15,1.236392231,289.3532153
366.25,1.236444909,289.4768598
366.35,1.236971693,289.600557
366.45,1.237129728,289.7242699
366.55,1.236971693,289.8479671
366.65,1.237053637,289.9716725
366.75,1.236778538,290.0953503
366.85,1.236901454,290.2190405
366.95,1.236842923,290.3427248
367.05,1.236597091,290.4663845
367.15,1.237036077,290.5900881
367.25,1.236521,290.7137402
367.35,1.236778538,290.837418
367.45,1.236901454,290.9611082
367.55,1.236521,291.0847603
367.65,1.235912272,291.2083515
367.75,1.235362077,291.3318877
367.85,1.235684,291.4554561
367.95,1.234847,291.5789408
368.05,1.234542637,291.7023951
368.15,1.234847,291.8258798
368.25,1.234847,291.9493645
368.35,1.234138769,292.0727783
368.45,1.234542637,292.1962326
368.55,1.234782615,292.3197109
368.65,1.23401,292.4431119
368.75,1.234589462,292.5665708
368.85,1.233705637,292.6899414
368.95,1.234203154,292.8133617
369.05,1.233705637,292.9367323
369.15,1.233494923,293.0600818
369.25,1.232640363,293.1833458
369.35,1.232786693,293.3066245
369.45,1.232336,293.4298581
369.55,1.232078462,293.5530659
369.65,1.232716454,293.6763376
369.75,1.232271615,293.7995647
369.85,1.231955546,293.9227603
369.95,1.232142846,294.0459746
370.05,1.231499,294.1691245
370.15,1.231627769,294.2922872
370.25,1.231955546,294.4154828
370.35,1.231499,294.5386327
370.45,1.231499,294.6617826
370.55,1.231499,294.7849325
370.65,1.231499,294.9080824
370.75,1.231177077,295.0312001
370.85,1.231499,295.15435
370.95,1.231048307,295.2774548
371.05,1.230662,295.400521
371.15,1.230662,295.5235872
371.25,1.230662,295.6466534
371.35,1.230082538,295.7696617
371.45,1.230357637,295.8926974
371.55,1.230533231,296.0157508
371.65,1.230662,296.138817
371.75,1.229953769,296.2618123
371.85,1.230585909,296.3848709
371.95,1.233559307,296.5082269
372.05,1.242836546,296.6325105
372.15,1.261888538,296.7586994
372.25,1.2877175,296.8874711
