lighting_interior,lighting_exterior,lighting_garage,cooking_range,dishwasher,clothes_washer,clothes_dryer,plug_loads_other,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures
0.316,0.657,0.657,0,0,0,0,0.68,0,0,0
0.316,0.657,0.657,0,0,0,0,0.68,0,0,0
0.316,0.657,0.657,0,0,0,0,0.68,0,0,0
0.316,0.657,0.657,0,0,0,0,0.68,0,0,0
0.316,0.657,0.657,0,0,0,0,0.68,0,0,0
0.316,0.657,0.657,0,0,0,0,0.68,0,0,0
0.316,0.657,0.657,0,0,0,0,0.68,0,0,0
0.316,0.657,0.657,0,0,0,0,0.68,0,0,0
0.316,0.657,0.657,1,0,0,0,0.68,0,0,0
0.316,0.657,0.657,1,0,0,0,0.68,0,0,0
0.316,0.657,0.657,1,0,0,0,0.68,0,0,0
0.316,0.657,0.657,1,0,0,0,0.68,0,0,0
0.316,0.657,0.657,1,0,0,0,0.68,0,0,0
0.316,0.657,0.657,1,0,0,0,0.68,0,0,0
0.316,0.657,0.657,1,0,0,0,0.68,0,0,0
0.316,0.657,0.657,1,0,0,0,0.68,0.975,0,0
0.316,0.657,0.657,1,0,0,0,0.68,0.975,0,0
0.316,0.657,0.657,1,0,0,0,0.68,0,0,0
0.316,0.657,0.657,1,0,0,0,0.68,0,0,0
0.316,0.657,0.657,1,0,0,0,0.68,0,0,0
0.316,0.657,0.657,1,0,0,0,0.68,0,0,0
0.316,0.657,0.657,1,0,0,0,0.68,0,0,0
0.316,0.657,0.657,1,0,0,0,0.68,0,0,0
0.316,0.657,0.657,1,0,0,0,0.68,0,0,0
0.316,0.657,0.657,1,0,0,0,0.68,0,0,0
0.316,0.657,0.657,1,0,0,0,0.68,0,0,0
0.316,0.657,0.657,1,0,0,0,0.68,0,0,0
0.316,0.657,0.657,1,0,0,0,0.68,0.692,0,0
0.316,0.657,0.657,1,0,0,0,0.68,0.692,0,0
0.264,0.475,0.475,1,0,0,0,0.635,0,0,0
0.264,0.475,0.475,1,0,0,0,0.635,0,0,0
0.264,0.475,0.475,1,0,0,0,0.635,0,0,0
0.264,0.475,0.475,1,0,0,0,0.635,0,0,0
0.264,0.475,0.475,1,0,0,0,0.635,0,0,0
0.264,0.475,0.475,1,0,0,0,0.635,0,0,0
0.264,0.475,0.475,1,0,0,0,0.635,0,0,0
0.264,0.475,0.475,1,0,0,0,0.635,0,0,0
0.264,0.475,0.475,1,0,0,0,0.635,0,0,0
0.264,0.475,0.475,1,0,0,0,0.635,0,0,0
0.264,0.475,0.475,0,0,0,0,0.635,0.717,0,0
0.264,0.475,0.475,0,0,0,0,0.635,0.717,0,0
0.264,0.475,0.475,0,0,0,0,0.635,0,0,0
0.264,0.475,0.475,0,0,0,0,0.635,0,0,0
0.264,0.475,0.475,0,0,0,0,0.635,0,0,0
0.264,0.475,0.475,0,0,0,0,0.635,0,0,0
0.264,0.475,0.475,0,0,0,0,0.635,0,0,0
0.264,0.475,0.475,0,0,0,0,0.635,0,0,0
0.264,0.475,0.475,0,0,0,0,0.635,0,0,0
0.264,0.475,0.475,0,0,0,0,0.635,0,0,0
0.264,0.475,0.475,0,0,0,0,0.635,0,0,0
0.264,0.475,0.475,0,0,0,0,0.635,0,0,0
0.264,0.475,0.475,0,0,0,0,0.635,0,0,0
0.264,0.475,0.475,0,0,0,0,0.635,0,0,0
0.264,0.475,0.475,0,0,0,0,0.635,0,0,0
0.264,0.475,0.475,0,0,0,0,0.635,0,0,0
0.264,0.475,0.475,0,0,0,0,0.635,0,0,0
0.264,0.475,0.475,0,0,0,0,0.635,0,0,0
0.264,0.475,0.475,0,0,0,0,0.635,0,0,0
0.264,0.475,0.475,0,0,0,0,0.635,0,0,0
0.264,0.475,0.475,0,0,0,0,0.635,0,0,0
0.264,0.475,0.475,0,0,0,0,0.635,0,0,0
0.264,0.475,0.475,0,0,0,0,0.635,0,0,0
0.264,0.475,0.475,0,0,0,0,0.635,0,0,0
0.264,0.475,0.475,0,0,0,0,0.635,0,0,0
0.264,0.475,0.475,0,0,0,0,0.635,0,0,0
0.264,0.475,0.475,0,0,0,0,0.635,0,0,0
0.264,0.475,0.475,0,0,0,0,0.635,0,0,0
0.264,0.475,0.475,0,0,0,0,0.635,0,0,0
0.264,0.475,0.475,0,0,0,0,0.635,0,0,0
0.264,0.475,0.475,0,0,0,0,0.635,0,0,0
0.264,0.475,0.475,0,0,0,0,0.635,0,0,0
0.264,0.475,0.475,0,0,0,0,0.635,0,0,0
0.264,0.475,0.475,0,0,0,0,0.635,0,0,0.572
0.264,0.475,0.475,0,0,0,0,0.635,0,0,0
0.264,0.475,0.475,0,0,0,0,0.635,0,0,0
0.264,0.475,0.475,0,0,0,0,0.635,0,0,0
0.264,0.475,0.475,0,0,0,0,0.635,0,0,0
0.264,0.475,0.475,0,0,0,0,0.635,0,0,0
0.264,0.475,0.475,0,0,0,0,0.635,0,0,0
0.264,0.475,0.475,0,0,0,0,0.635,0,0,0
0.264,0.475,0.475,0,0,0,0,0.635,0,0,0
0.264,0.475,0.475,0,0,0,0,0.635,0,0,0
0.264,0.475,0.475,0,0,0,0,0.635,0,0,0
0.264,0.475,0.475,0,0,0,0,0.635,0,0,0
0.264,0.475,0.475,0,0,0,0,0.635,0,0,0
0.264,0.475,0.475,0,0,0,0,0.635,0,0,0
0.264,0.475,0.475,0,0,0,0,0.635,0,0,0
0.264,0.475,0.475,0,0,0,0,0.635,0,0,0
0.264,0.475,0.475,0,0,0,0,0.635,0,0,0
0.27,0.322,0.322,0,0,0,0,0.635,0,0,0
0.27,0.322,0.322,0,0,0,0,0.635,0,0,0
0.27,0.322,0.322,0,0,0,0,0.635,0,0,0
0.27,0.322,0.322,0,0,0,0,0.635,0,0,0
0.27,0.322,0.322,0,0,0,0,0.635,0,0,0
0.27,0.322,0.322,0,0,0,0,0.635,0,0,0
0.27,0.322,0.322,0,0,0,0,0.635,0,0,0
0.27,0.322,0.322,0,0,0,0,0.635,0,0,0
0.27,0.322,0.322,0,0,0,0,0.635,0,0,0
0.27,0.322,0.322,0,0,0,0,0.635,0,0,0
0.27,0.322,0.322,0,0,0,0,0.635,0,0,0
0.27,0.322,0.322,0,0,0,0,0.635,0,0,0
0.27,0.322,0.322,0,0,0,0,0.635,0,0,0
0.27,0.322,0.322,0,0,0,0,0.635,0,0,0.572
0.27,0.322,0.322,0,0,0,0,0.635,0,0,0
0.27,0.322,0.322,0,0,0,0,0.635,0,0,0
0.27,0.322,0.322,0,0,0,0,0.635,0,0,0.572
0.27,0.322,0.322,0,0,0,0,0.635,0,0,0.572
0.27,0.322,0.322,0,0,0,0,0.635,0,0,0.572
0.27,0.322,0.322,0,0,0,0,0.635,0,0,0
0.27,0.322,0.322,0,0,0,0,0.635,0,0,0
0.27,0.322,0.322,0,0,0,0,0.635,0,0,0
0.27,0.322,0.322,0,0,0,0,0.635,0,0,0
0.27,0.322,0.322,0,0,0,0,0.635,0,0,0
0.27,0.322,0.322,0,0,0,0,0.635,0,0,0
0.27,0.322,0.322,0,0,0,0,0.635,0,0,0
0.27,0.322,0.322,0,0,0,0,0.635,0,0,0
0.27,0.322,0.322,0,0,0,0,0.635,0,0,0
0.27,0.322,0.322,0,0,0,0,0.635,0,0,0
0.27,0.322,0.322,0,0,0,0,0.635,0,0,0
0.27,0.322,0.322,0,0,0,0,0.635,0,0,0
0.27,0.322,0.322,0,0,0,0,0.635,0,0,0
0.27,0.322,0.322,0,0,0,0,0.635,0,0,0
0.27,0.322,0.322,0,0,0,0,0.635,0,0,0
0.27,0.322,0.322,0,0,0,0,0.635,0,0,0
0.27,0.322,0.322,0,0,0,0,0.635,0,0,0
0.27,0.322,0.322,0,0,0,0,0.635,0,0,0
0.27,0.322,0.322,0,0,0,0,0.635,0,0,0
0.27,0.322,0.322,0,0,0,0,0.635,0,0,0
0.27,0.322,0.322,0,0,0,0,0.635,0,0,0
0.27,0.322,0.322,0,0,0,0,0.635,0,0,0
0.27,0.322,0.322,0,0,0,0,0.635,0,0,0
0.27,0.322,0.322,0,0,0,0,0.635,0,0,0
0.27,0.322,0.322,0,0,0,0,0.635,0,0,0
0.27,0.322,0.322,0,0,0,0,0.635,0,0,0
0.27,0.322,0.322,0,0,0,0,0.635,0,0,0
0.27,0.322,0.322,0,0,0,0,0.635,0,0,0
0.27,0.322,0.322,0,0,0,0,0.635,0,0,0
0.27,0.322,0.322,0,0,0,0,0.635,0,0,0
0.27,0.322,0.322,0,0,0,0,0.635,0,0,0
0.27,0.322,0.322,0,0,0,0,0.635,0,0,0
0.27,0.322,0.322,0,0,0,0,0.635,0,0,0
0.27,0.322,0.322,0,0,0,0,0.635,0,0,0
0.27,0.322,0.322,0,0,0,0,0.635,0,0,0
0.27,0.322,0.322,0,0,0,0,0.635,0,0,0
0.27,0.322,0.322,0,0,0,0,0.635,0,0,0
0.27,0.322,0.322,0,0,0,0,0.635,0,0,0
0.27,0.322,0.322,0,0,0,0,0.635,0,0,0
0.27,0.322,0.322,0,0,0,0,0.635,0,0,0
0.27,0.322,0.322,0,0,0,0,0.635,0,0,0
0.264,0.336,0.336,0,0,0,0,0.635,0,0,0
0.264,0.336,0.336,0,0,0,0,0.635,0,0,0
0.264,0.336,0.336,0,0,0,0,0.635,0,0,0
0.264,0.336,0.336,0,0,0,0,0.635,0,0,0
0.264,0.336,0.336,0,0,0,0,0.635,0,0,0
0.264,0.336,0.336,0,0,0,0,0.635,0,0,0
0.264,0.336,0.336,0,0,0,0,0.635,0,0,0
0.264,0.336,0.336,0,0,0,0,0.635,0,0,0
0.264,0.336,0.336,0,0,0,0,0.635,0,0,0
0.264,0.336,0.336,0,0,0,0,0.635,0,0,0
0.264,0.336,0.336,0,0,0,0,0.635,0,0,0
0.264,0.336,0.336,0,0,0,0,0.635,0,0,0
0.264,0.336,0.336,0,0,0,0,0.635,0,0,0
0.264,0.336,0.336,0,0,0,0,0.635,0,0,0.572
0.264,0.336,0.336,0,0,0,0,0.635,0,0,0.572
0.264,0.336,0.336,0,0,0,0,0.635,0,0,0.572
0.264,0.336,0.336,0,0,0,0,0.635,0,0,0
0.264,0.336,0.336,0,0,0,0,0.635,0,0,0
0.264,0.336,0.336,0,0,0,0,0.635,0,0,0
0.264,0.336,0.336,0,0,0,0,0.635,0,0,0
0.264,0.336,0.336,0,0,0,0,0.635,0,0,0
0.264,0.336,0.336,0,0,0,0,0.635,0,0,0
0.264,0.336,0.336,0,0,0,0,0.635,0,0,0
0.264,0.336,0.336,0,0,0,0,0.635,0,0,0
0.264,0.336,0.336,0,0,0,0,0.635,0,0,0
0.264,0.336,0.336,0,0,0,0,0.635,0,0,0
0.264,0.336,0.336,0,0,0,0,0.635,0,0,0
0.264,0.336,0.336,0,0,0,0,0.635,0,0,0
0.264,0.336,0.336,0,0,0,0,0.635,0,0,0
0.264,0.336,0.336,0,0,0,0,0.635,0,0,0
0.264,0.336,0.336,0,0,0,0,0.635,0,0,0
0.264,0.336,0.336,0,0,0,0,0.635,0,0,0
0.264,0.336,0.336,0,0,0,0,0.635,0,0,0
0.264,0.336,0.336,0,0,0,0,0.635,0,0,0
0.264,0.336,0.336,0,0,0,0,0.635,0,0,0
0.264,0.336,0.336,0,0,0,0,0.635,0,0,0
0.264,0.336,0.336,0,0,0,0,0.635,0,0,0
0.264,0.336,0.336,0,0,0,0,0.635,0,0,0
0.264,0.336,0.336,0,0,0,0,0.635,0,0,0
0.264,0.336,0.336,0,0,0,0,0.635,0,0,0
0.264,0.336,0.336,0,0,0,0,0.635,0,0,0
0.264,0.336,0.336,0,0,0,0,0.635,0,0,0
0.264,0.336,0.336,0,0,0,0,0.635,0,0,0
0.264,0.336,0.336,0,0,0,0,0.635,0,0,0.572
0.264,0.336,0.336,0,0,0,0,0.635,0,0,0
0.264,0.336,0.336,0,0,0,0,0.635,0,0,0
0.264,0.336,0.336,0,1,0,0,0.635,0,0,0
0.264,0.336,0.336,0,1,0,0,0.635,0,0,0
0.264,0.336,0.336,0,1,0,0,0.635,0,0,0
0.264,0.336,0.336,0,1,0,0,0.635,0,0,0
0.264,0.336,0.336,0,1,0,0,0.635,0,0,0
0.264,0.336,0.336,0,1,0,0,0.635,0,0,0
0.264,0.336,0.336,0,1,0,0,0.635,0,0,0
0.264,0.336,0.336,0,1,0,0,0.635,0,0,0
0.264,0.336,0.336,0,1,0,0,0.635,0,0,0
0.264,0.336,0.336,0,1,0,0,0.635,0,0,0
0.264,0.336,0.336,0,1,0,0,0.635,0,0,0
0.264,0.336,0.336,0,1,0,0,0.635,0,0,0
0.264,0.336,0.336,0,1,0,0,0.635,0,0,0.572
0.264,0.336,0.336,0,1,0,0,0.635,0,0,0
0.323,0.35,0.35,0,1,0,0,0.705,0,0,0
0.323,0.35,0.35,0,1,0,0,0.705,0,0,0
0.323,0.35,0.35,0,1,0,0,0.705,0,0,0
0.323,0.35,0.35,0,1,0,0,0.705,0,0,0
0.323,0.35,0.35,0,1,0,0,0.705,0,0,0
0.323,0.35,0.35,0,1,0,0,0.705,0,0,0
0.323,0.35,0.35,0,1,0,0,0.705,0,0,0
0.323,0.35,0.35,0,1,0,0,0.705,0,0,0
0.323,0.35,0.35,0,1,0,0,0.705,0,0,0
0.323,0.35,0.35,0,1,0,0,0.705,0,0,0
0.323,0.35,0.35,0,1,0,0,0.705,0,0,0
0.323,0.35,0.35,0,1,0,0,0.705,0,0,0
0.323,0.35,0.35,0,1,0,0,0.705,0,0,0
0.323,0.35,0.35,0,1,0,0,0.705,0,0,0
0.323,0.35,0.35,0,1,0,0,0.705,0,0,0
0.254,0.35,0.35,0,1,0,0,0.645,0,0,0
0.254,0.35,0.35,0,1,0,0,0.645,0,0,0
0.254,0.35,0.35,0,1,0,0,0.645,0,0,0
0.254,0.35,0.35,0,1,0,0,0.645,0,0,0
0.254,0.35,0.35,0,1,0,0,0.645,0,0,0
0.254,0.35,0.35,0,1,0,0,0.645,0,0,0
0.254,0.35,0.35,0,1,0,0,0.645,0,0,0
0.254,0.35,0.35,0,1,0,0,0.645,0,0,0
0.254,0.35,0.35,0,1,0,0,0.645,0,0,0
0.254,0.35,0.35,0,1,0,0,0.645,0,0,0
0.254,0.35,0.35,0,1,0,0,0.645,0,0,0
0.254,0.35,0.35,0,1,0,0,0.645,0,0,0
0.254,0.35,0.35,0,1,0,0,0.645,0,0,0
0.254,0.35,0.35,0,1,0,0,0.645,0,0,0.572
0.254,0.35,0.35,0,1,0,0,0.645,0,0,0
0.186,0.35,0.35,0,1,0,0,0.585,0,0,0
0.186,0.35,0.35,0,1,0,0,0.585,0.95,0,0.572
0.186,0.35,0.35,0,1,0,0,0.585,0.95,0,0
0.186,0.35,0.35,0,1,0,0,0.585,0,0,0
0.186,0.35,0.35,0,0,0,0,0.585,0,0,0.572
0.186,0.35,0.35,0,0,0,0,0.585,0,0,0
0.186,0.35,0.35,0,0,0,0,0.585,0,0,0
0.186,0.35,0.35,0,0,0,0,0.585,0,0,0.572
0.186,0.35,0.35,0,0,0,0,0.585,0,0,0
0.186,0.35,0.35,0,0,0,0,0.585,0,0,0
0.186,0.35,0.35,0,0,0,0,0.585,0,0,0.572
0.186,0.35,0.35,0,0,0,0,0.585,0,0,0
0.186,0.35,0.35,0,0,0,0,0.585,0,0,0
0.186,0.35,0.35,0,0,0,0,0.585,0.675,0,0.572
0.186,0.35,0.35,0,0,0,0,0.585,0.675,0,0.572
0.186,0.35,0.35,0,0,0,0,0.585,0,0,0
0.186,0.35,0.35,0,0,0,0,0.585,0,0,0
0.186,0.35,0.35,0,0,0,0,0.585,0,0,0
0.186,0.35,0.35,0,0,0,0,0.585,0,0,0
0.186,0.35,0.35,0,0,0,0,0.585,0,0,0
0.186,0.35,0.35,0,0,0,0,0.585,0,0,0
0.186,0.35,0.35,0,0,0,0,0.585,0,0,0
0.186,0.35,0.35,0,0,0,0,0.585,0,0,0
0.186,0.35,0.35,0,0,0,0,0.585,0,0,0
0.186,0.35,0.35,0,0,0,0,0.585,0,0,0
0.186,0.35,0.35,0,0,0,0,0.585,0.608,0,0
0.186,0.35,0.35,0,0,0,0,0.585,0.608,0,0
0.186,0.35,0.35,0,0,0,0,0.585,0,0,0
0.186,0.35,0.35,0,0,0,0,0.585,0,0,0.572
0.186,0.35,0.35,0,0,0,0,0.585,0,0,0
0.182,0.336,0.336,0,0,0,0,0.591,0,0,0
0.182,0.336,0.336,0,0,0,0,0.591,0,0,0
0.182,0.336,0.336,0,0,0,0,0.591,0,0,0
0.182,0.336,0.336,0,0,0,0,0.591,0,0,0
0.182,0.336,0.336,0,0,0,0,0.591,0,0,0
0.182,0.336,0.336,0,0,0,0,0.591,0,0,0
0.182,0.336,0.336,0,0,0,0,0.591,0,0,0
0.182,0.336,0.336,0,0,0,0,0.591,0.933,0,0
0.182,0.336,0.336,0,0,0,0,0.591,0,0,0
0.182,0.336,0.336,0,0,0,0,0.591,0,0,0
0.182,0.336,0.336,0,0,0,0,0.591,0,0,0
0.182,0.336,0.336,0,0,0,0,0.591,0,0,0
0.182,0.336,0.336,0,0,0,0,0.591,0,0,0
0.182,0.336,0.336,0,0,0,0,0.591,0,0,0.572
0.182,0.336,0.336,0,0,0,0,0.591,0,0,0
0.182,0.336,0.336,0,0,0,0,0.591,0,0,0
0.182,0.336,0.336,0,0,0,0,0.591,0,0,0.572
0.182,0.336,0.336,0,0,0,0,0.591,0,0,0
0.182,0.336,0.336,0,0,0,0,0.591,0.783,0,0
0.182,0.336,0.336,0,0,0,0,0.591,0.783,0,0
0.182,0.336,0.336,0,0,0,0,0.591,0,0,0
0.182,0.336,0.336,0,0,0,0,0.591,0,0,0
0.182,0.336,0.336,0,0,0,0,0.591,0,0,0
0.182,0.336,0.336,0,0,0,0,0.591,0,0,0
0.182,0.336,0.336,0,0,0,0,0.591,0,0,0
0.182,0.336,0.336,0,0,0,0,0.591,0,0,0
0.182,0.336,0.336,0,0,0,0,0.591,0,0,0
0.182,0.336,0.336,0,0,0,0,0.591,0,0,0
0.182,0.336,0.336,0,0,0,0,0.591,0,0,0
0.182,0.336,0.336,0,0,0,0,0.591,0,0,0
0.182,0.336,0.336,0,0,0,0,0.591,0.758,0,0
0.182,0.336,0.336,0,0,0,0,0.591,0.758,0,0
0.182,0.336,0.336,0,0,0,0,0.591,0,0,0
0.182,0.336,0.336,0,0,0,0,0.591,0,0,0
0.182,0.336,0.336,0,0,0,0,0.591,0,0.283,0
0.182,0.336,0.336,0,0,0,0,0.591,0,0,0
0.182,0.336,0.336,0,0,0,0,0.591,0,0,0
0.182,0.336,0.336,0,0,0,0,0.591,0,0,0
0.182,0.336,0.336,0,0,0,0,0.591,0,0,0
0.182,0.336,0.336,0,0,0,0,0.591,0,0,0
0.182,0.336,0.336,0,0,0,0,0.591,0,0,0
0.182,0.336,0.336,0,0,0,0,0.591,0,0,0
0.182,0.336,0.336,0,0,0,0,0.591,0,0,0
0.182,0.336,0.336,0,0,0,0,0.591,0,0,0.572
0.182,0.336,0.336,0,0,0,0,0.591,0,0,0
0.182,0.336,0.336,0,0,0,0,0.591,0,0,0
0.182,0.336,0.336,0,0,0,0,0.591,0.783,0,0.572
0.182,0.336,0.336,0,0,0,0,0.591,0.783,0,0
0.182,0.336,0.336,0,0,0,0,0.591,0,0,0
0.182,0.336,0.336,0,0,0,0,0.591,0,0.333,0.572
0.182,0.336,0.336,0,0,0,0,0.591,0,0,0
0.182,0.336,0.336,0,0,0,0,0.591,0,0,0
0.182,0.336,0.336,0,0,0,0,0.591,0,0,0
0.182,0.336,0.336,0,0,0,0,0.591,0,0,0
0.182,0.336,0.336,0,0,0,0,0.591,0,0.675,0
0.182,0.336,0.336,0,0,0,0,0.591,0,0.675,0
0.182,0.336,0.336,0,0,0,0,0.591,0,0,0
0.182,0.336,0.336,0,0,0,0,0.591,0,0,0
0.182,0.336,0.336,0,0,0,0,0.591,0.983,0,0.572
0.182,0.336,0.336,0,0,0,0,0.591,0,0,0
0.115,0.392,0.392,0,0,0,0,0.528,0,0.233,0
0.115,0.392,0.392,0,0,0,0,0.528,0,0,0.572
0.115,0.392,0.392,0,0,0,0,0.528,0,0,0
0.115,0.392,0.392,0,0,0,0,0.528,0,0,0
0.115,0.392,0.392,0,0,0,0,0.528,0,0,0
0.115,0.392,0.392,0,0,0,0,0.528,0,0,0
0.115,0.392,0.392,0,0,0,0,0.528,0,0,0
0.115,0.392,0.392,0,0,0,0,0.528,0,0,0
0.115,0.392,0.392,0,0,0,0,0.528,0,0,0
0.115,0.392,0.392,0,0,0,0,0.528,0.8,0,0
0.115,0.392,0.392,0,0,0,0,0.528,0.8,0,0
0.115,0.392,0.392,0,0,0,0,0.528,0,0,0
0.115,0.392,0.392,0,0,0,0,0.528,0,0,0
0.115,0.392,0.392,0,0,0,0,0.528,0,0,0
0.115,0.392,0.392,0,0,0,0,0.528,0,0,0
0.115,0.392,0.392,0,0,0,0,0.528,0,0,0
0.115,0.392,0.392,0,0,0,0,0.528,0,0,0
0.115,0.392,0.392,0,0,0,0,0.528,0,0,0
0.115,0.392,0.392,0,0,0,0,0.528,0,0,0
0.115,0.392,0.392,0,0,0,0,0.528,0,0.15,0
0.115,0.392,0.392,0,0,0,0,0.528,0,0,0
0.115,0.392,0.392,0,0,0,0,0.528,0.733,0,0
0.115,0.392,0.392,0,0,0,0,0.528,0.733,0,0
0.115,0.392,0.392,0,0,0,0,0.528,0,0,0
0.115,0.392,0.392,0,0,0,0,0.528,0,0,0
0.115,0.392,0.392,0,0,0,0,0.528,0,0,0
0.115,0.392,0.392,0,0,0,0,0.528,0,0,0
0.115,0.392,0.392,0,0,0,0,0.528,0,0,0
0.115,0.392,0.392,0,0,1,0,0.528,0,0,0
0.115,0.392,0.392,0,0,1,0,0.528,0,0,0
0.115,0.392,0.392,0,0,1,0,0.528,0,0,0
0.115,0.392,0.392,0,0,1,0,0.528,0,0,0
0.115,0.392,0.392,0,0,1,0,0.528,0,0,0
0.115,0.392,0.392,0,0,1,0,0.528,0,0,0
0.115,0.392,0.392,0,0,1,0,0.528,0,0.625,0
0.115,0.392,0.392,0,0,1,0,0.528,0,0.625,0
0.115,0.392,0.392,0,0,1,0,0.528,0,0,0
0.115,0.392,0.392,0,0,1,0,0.528,0,0,0
0.115,0.392,0.392,0,0,1,0,0.528,0,0,0
0.115,0.392,0.392,0,0,1,0,0.528,0,0,0
0.115,0.392,0.392,0,0,1,0,0.528,0,0,0
0.115,0.392,0.392,0,0,1,0,0.528,0,0,0
0.115,0.392,0.392,0,0,1,0,0.528,0,0,0
0.115,0.392,0.392,0,0,1,0,0.528,0,0,0.572
0.115,0.392,0.392,0,0,1,1,0.528,0,0,0
0.115,0.392,0.392,0,0,1,1,0.528,0,0,0
0.115,0.392,0.392,0,0,1,1,0.528,0,0,0
0.115,0.392,0.392,0,0,1,1,0.528,0,0,0
0.115,0.392,0.392,0,0,1,1,0.528,0,0,0
0.115,0.392,0.392,0,0,1,1,0.528,0,0.742,0
0.115,0.392,0.392,0,0,1,1,0.528,0,0.742,0
0.115,0.392,0.392,0,0,1,1,0.528,0,0,0
0.115,0.392,0.392,0,0,1,1,0.528,0,0,0
0.115,0.392,0.392,0,0,1,1,0.528,0,0,0
0.115,0.392,0.392,0,0,1,1,0.528,0,0,0
0.115,0.392,0.392,0,0,1,1,0.528,0,0.917,0
0.115,0.392,0.392,0,0,1,1,0.528,0,0,0
0.115,0.392,0.392,0,0,0,1,0.528,0,0,0
0.115,0.392,0.392,0,0,0,1,0.528,0,0,0.572
0.115,0.392,0.392,0,0,0,1,0.528,0,0,0
0.116,0.433,0.433,0,0,0,1,0.525,0,0,0
0.116,0.433,0.433,0,0,0,1,0.525,0,0,0
0.116,0.433,0.433,0,0,0,1,0.525,0,0,0
0.116,0.433,0.433,0,0,0,1,0.525,0,0,0
0.116,0.433,0.433,0,0,0,1,0.525,0,0.525,0
0.116,0.433,0.433,0,0,0,1,0.525,0,0.525,0
0.116,0.433,0.433,0,0,0,1,0.525,0,0,0
0.116,0.433,0.433,0,0,0,1,0.525,0,0,0
0.116,0.433,0.433,0,0,0,1,0.525,0,0,0
0.116,0.433,0.433,0,0,0,1,0.525,0,0,0
0.116,0.433,0.433,0,0,0,1,0.525,0,0,0
0.116,0.433,0.433,0,0,0,1,0.525,0,0,0
0.116,0.433,0.433,0,0,0,1,0.525,0,0,0
0.116,0.433,0.433,0,0,0,1,0.525,0,0,0.572
0.116,0.433,0.433,0,0,0,1,0.525,0,0,0
0.116,0.433,0.433,0,0,0,1,0.525,0,0,0
0.116,0.433,0.433,0,0,0,1,0.525,0,0,0
0.116,0.433,0.433,0,0,0,1,0.525,0,0,0
0.116,0.433,0.433,0,0,0,1,0.525,0,0,0
0.116,0.433,0.433,0,0,0,1,0.525,0,0.383,0
0.116,0.433,0.433,0,0,0,1,0.525,0,0,0
0.116,0.433,0.433,0,0,0,1,0.525,0,0,0
0.116,0.433,0.433,0,0,0,1,0.525,0,0,0
0.116,0.433,0.433,0,0,0,1,0.525,0,0,0
0.116,0.433,0.433,0,0,0,1,0.525,0,0,0
0.116,0.433,0.433,0,0,0,1,0.525,0,0,0
0.116,0.433,0.433,0,0,0,1,0.525,0,0,0
0.116,0.433,0.433,0,0,0,1,0.525,0,0,0
0.116,0.433,0.433,0,0,0,1,0.525,0,0,0.572
0.116,0.433,0.433,0,0,0,1,0.525,0,0,0
0.116,0.433,0.433,0,0,0,1,0.525,0,0,0
0.116,0.433,0.433,0,0,0,1,0.525,0,0,0
0.116,0.433,0.433,0,0,0,1,0.525,0,0,0
0.116,0.433,0.433,0,0,0,1,0.525,0,0,0
0.116,0.433,0.433,0,0,0,1,0.525,0,0.675,0
0.116,0.433,0.433,0,0,0,1,0.525,0,0.675,0
0.116,0.433,0.433,0,0,0,1,0.525,0,0,0
0.116,0.433,0.433,0,0,0,1,0.525,0,0,0
0.116,0.433,0.433,0,0,0,1,0.525,0,0,0
0.116,0.433,0.433,0,0,0,1,0.525,0,0,0
0.116,0.433,0.433,0,0,0,1,0.525,0,0,0
0.116,0.433,0.433,0,0,0,1,0.525,0,0,0
0.116,0.433,0.433,0,0,0,1,0.525,0,0,0
0.116,0.433,0.433,0,0,0,1,0.525,0,0,0.572
0.116,0.433,0.433,0,0,0,1,0.525,0,0,0.572
0.116,0.433,0.433,0,0,0,1,0.525,0,0,0.572
0.116,0.433,0.433,0,0,0,1,0.525,0,0,0
0.116,0.433,0.433,0,0,0,1,0.525,0,0,0
0.116,0.433,0.433,0,0,0,1,0.525,0,0,0
0.116,0.433,0.433,0,0,0,1,0.525,0,0.55,0
0.116,0.433,0.433,0,0,0,1,0.525,0,0.55,0
0.116,0.433,0.433,0,0,0,1,0.525,0,0,0
0.116,0.433,0.433,0,0,0,1,0.525,0,0,0
0.116,0.433,0.433,0,0,0,1,0.525,0,0,0
0.116,0.433,0.433,0,0,0,1,0.525,0,0,0
0.116,0.433,0.433,0,0,0,1,0.525,0,0,0
0.116,0.433,0.433,0,0,0,1,0.525,0,0,0
0.116,0.433,0.433,0,0,0,1,0.525,0,0,0
0.116,0.433,0.433,0,0,0,1,0.525,0,0,0
0.116,0.433,0.433,0,0,0,1,0.525,0,0,0
0.196,0.447,0.447,0,0,0,1,0.597,0,0,0
0.196,0.447,0.447,0,0,0,1,0.597,0,0,0
0.196,0.447,0.447,0,0,0,1,0.597,0,0,0
0.196,0.447,0.447,0,0,0,1,0.597,0,0,0
0.196,0.447,0.447,0,0,0,1,0.597,0,0.767,0
0.196,0.447,0.447,0,0,0,1,0.597,0,0.767,0
0.196,0.447,0.447,0,0,0,1,0.597,0,0,0
0.196,0.447,0.447,0,0,0,1,0.597,0,0,0
0.196,0.447,0.447,0,0,0,1,0.597,0,0,0
